Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Baker, Timothy Stanley",BIMM 164 - Structural Biology of Viruses (A),SP16,12,7,71.40%,71.40%,6.5,B+ (3.43),N/A
"Pogliano, Joseph",BIMM 171B - Genomics Research Init Lab II (A),SP16,25,18,100.00%,100.00%,3.25,A (4.00),A (4.00)
"Pogliano, Kit J.",BIMM 171B - Genomics Research Init Lab II (A),SP16,25,18,100.00%,100.00%,3.25,A (4.00),A (4.00)
"Bafna, Vineet",BIMM 182 - Biological Databases (A),SP16,12,4,100.00%,100.00%,11,B- (2.75),N/A
"Petrie, Katherine Lynn",BIMM 185 - Bioinformatics Lab (Advanced) (A),SP16,30,26,88.50%,96.20%,6.42,B+ (3.69),A- (3.79)
"Do, Long Hoang",BIMM 185 - Bioinformatics Lab (Advanced) (B),SP16,17,7,85.70%,100.00%,7.07,B+ (3.57),N/A
"Goldrath, Ananda",BIMM 194 - Adv Topics-Molecular Bio (B),SP16,38,24,95.80%,100.00%,2.42,B+ (3.68),A- (3.99)
"Lu, Li-Fan",BIMM 194 - Adv Topics-Molecular Bio (C),SP16,36,15,92.90%,92.90%,3.58,A- (3.91),A- (3.83)
"Pruneda-Paz, Jose L.",BIMM 194 - Adv Topics-Molecular Bio (D),SP16,26,9,100.00%,100.00%,2.75,B+ (3.50),A- (3.97)
"Allen, Eric",BIMM 194 - Adv Topics-Molecular Bio (E),SP16,33,13,100.00%,100.00%,2.81,A (4.00),A (4.00)
"Cooke, James Edward",BIPN 100 - Human Physiology I (A),SP16,189,127,94.30%,81.30%,6.7,B (3.21),C+ (2.63)
"Bloodgood, Brenda Laurie",BIPN 100 - Human Physiology I (B),SP16,390,356,95.80%,94.60%,7.85,B+ (3.33),B (3.03)
"Fortes, P. A. George",BIPN 102 - Human Physiology II (A),SP16,238,87,87.30%,65.80%,7.16,B+ (3.36),B- (2.88)
"Armour, Jon Christopher",BIPN 105 - Animal Physiology Lab (A),SP16,105,41,87.50%,100.00%,13.4,B+ (3.35),B (3.00)
"Fortes, P. A. George",BIPN 120 - Endocrinology (A),SP16,112,38,94.10%,61.80%,6.24,B+ (3.53),B (3.10)
"Cooke, James Edward",BIPN 134 - Human Reproduction (A),SP16,249,164,96.30%,84.40%,5.54,B+ (3.51),B (3.21)
"Bier, Ethan",BIPN 144 - Developmental Neurobiology (A),SP16,229,86,93.70%,94.90%,6.18,B+ (3.55),B (3.23)
"Malinow, Roberto",BIPN 194 - Adv Topics-Phys/Neuro (A),SP16,16,5,80.00%,40.00%,2.9,B+ (3.60),N/A
"French, Kathleen Ann",BISP 170 - Bioscholars Seminar (A),SP16,11,4,100.00%,100.00%,2.5,A (4.00),N/A
"Crawford, Nigel M.",BISP 192 - Senior Seminar in Biology (A),SP16,13,5,100.00%,100.00%,0.9,N/A,N/A
"Yelon, Deborah",BISP 194 - Adv Topics in Modern Biology (A),SP16,38,22,100.00%,100.00%,3.07,A (4.00),A (4.00)
"Lo, Stanley Malvin Ming-Hi",BISP 195 - Instructional Apprentice: Biol (0),SP16,98,53,80.00%,94.00%,0.95,A (4.00),N/A
"Montal, S. Maurice",BIBC 100 - Structural Biochemistry (A),WI16,194,77,81.60%,51.30%,6.99,B- (2.97),B- (2.98)
"Feng, Gen-Sheng",BIBC 102 - Metabolic Biochemistry (A),WI16,182,86,82.90%,77.60%,7.42,B+ (3.31),B (3.29)
"Coleman, Aaron B.",BIBC 102 - Metabolic Biochemistry (B),WI16,326,269,94.00%,96.30%,7.01,B (3.30),B- (2.79)
"Bozinovic, Goran",BIBC 103 - Biochemical Techniques (A),WI16,133,82,95.90%,94.60%,8.27,B+ (3.33),B (3.22)
"Soowal, Lara",BIBC 103 - Biochemical Techniques (B),WI16,91,41,97.40%,87.20%,5.32,B (3.27),C+ (2.57)
"Burg, Michael",BIBC 103 - Biochemical Techniques (C),WI16,64,48,93.20%,100.00%,7.43,B+ (3.55),B+ (3.57)
"Chilukuri, Lakshmi N",BIBC 120 - Nutrition (A),WI16,248,205,97.50%,80.90%,5.89,B+ (3.35),B- (2.82)
"McDonnell, Lisa Marie",BICD 100 - Genetics (A),WI16,274,233,96.50%,93.50%,5.16,B+ (3.50),B- (2.79)
"Reuther, Keefe",BICD 100 - Genetics (B),WI16,413,368,95.40%,94.60%,5.65,B+ (3.54),B (3.09)
"Wilhelm, James E.",BICD 110 - Cell Biology (A),WI16,281,127,91.80%,95.90%,7.13,B+ (3.33),B- (2.74)
"Posakony, James W","BICD 130 - Embryos, Genes, & Development (A)",WI16,33,16,68.80%,93.80%,6.88,B- (2.87),B- (2.88)
"Lu, Li-Fan",BICD 140 - Immunology (A),WI16,116,97,90.40%,79.80%,8.1,B (3.07),B- (2.83)
"Murre, Cornelis",BICD 145 - Lab in Molecular Medicine (A),WI16,36,19,100.00%,100.00%,6.15,A (4.00),B+ (3.69)
"Stockwell, Sarah R",BIEB 100 - Biostatistics (A),WI16,142,82,68.90%,73.00%,6.01,B+ (3.34),B- (2.76)
"Chao, Lin",BIEB 150 - Evolution (A),WI16,186,83,93.60%,94.90%,4.86,B (3.25),B- (2.86)
"Nieh, James Charles",BIEB 166 - Animal Behavior&Communication (A),WI16,245,125,97.40%,100.00%,4.95,B+ (3.57),B- (2.82)
"Stockwell, Sarah R",BIEB 194 - Adv Topics-EBE (A),WI16,9,4,100.00%,100.00%,2.5,A (4.00),N/A
"Mel, Stephanie",BILD 1 - The Cell (A),WI16,402,318,96.20%,94.90%,5.41,B+ (3.50),B (3.03)
"Burg, Michael",BILD 1 - The Cell (B),WI16,97,57,96.40%,87.50%,5.66,B (3.21),B (3.00)
"Leutgeb, Jill K.",BILD 2 - Multicellular Life (A),WI16,293,250,91.10%,74.50%,6.44,B (3.15),B (3.19)
"Schroeder, Julian I",BILD 2 - Multicellular Life (B),WI16,161,138,93.50%,92.00%,5.87,B+ (3.34),B (3.16)
"Fortes, P. A. George",BILD 26 - Human Physiology (A),WI16,131,57,74.50%,43.10%,5.1,B (3.05),C+ (2.65)
"Holway, David A.",BILD 3 - Organismic&Evolutionary Biol (A),WI16,363,191,82.50%,84.70%,5,B (3.11),C+ (2.67)
"Wills, Christopher",BILD 3 - Organismic&Evolutionary Biol (B),WI16,337,307,85.20%,82.90%,5.2,B (3.23),B- (2.99)
"Lo, Stanley Malvin Ming-Hi",BILD 4 - Introductory Biology Lab (A),WI16,233,199,71.30%,89.20%,2.84,B+ (3.57),B+ (3.32)
"Mel, Stephanie",BILD 4 - Introductory Biology Lab (B),WI16,239,203,85.40%,97.50%,2.99,B+ (3.67),B+ (3.43)
"Collins, Eva-Maria Schoetz",BILD 51 - Q-Bio Lab (A),WI16,25,25,60.00%,88.00%,8.9,B (3.29),A- (3.80)
"Macagno, Eduardo R.",BILD 60 - Biology and Diversity (A),WI16,47,16,93.80%,87.50%,5,B+ (3.67),A- (3.72)
"Saier, Milton H.",BILD 87 - Freshman Seminar (A),WI16,15,12,100.00%,100.00%,1.05,A (4.00),N/A
"Saier, Milton H.",BILD 87 - Freshman Seminar (B),WI16,17,11,70.00%,80.00%,0.5,A (4.00),N/A
"Hao, Nan",BIMM 100 - Molecular Biology (A),WI16,152,127,96.80%,98.40%,6.09,B+ (3.55),B+ (3.32)
"Lauberth, Shannon Marie",BIMM 100 - Molecular Biology (B),WI16,376,171,95.10%,90.90%,6.41,B+ (3.48),C+ (2.65)
"Reuther, Keefe",BIMM 101 - Recombinant DNA Techniques (A),WI16,51,49,98.00%,100.00%,4.38,B+ (3.56),B+ (3.38)
"McDonnell, Lisa Marie",BIMM 101 - Recombinant DNA Techniques (B),WI16,49,49,95.90%,95.90%,6.87,B+ (3.44),B (3.25)
"Dunbar, Tiffany L",BIMM 101 - Recombinant DNA Techniques (C),WI16,101,101,97.00%,99.00%,5.57,B+ (3.47),B+ (3.32)
"Grossman, Emily N",BIMM 101 - Recombinant DNA Techniques (D),WI16,47,47,97.90%,93.60%,5.39,B+ (3.62),B+ (3.49)
"Herndon, Jenny Dyann",BIMM 101 - Recombinant DNA Techniques (E),WI16,49,49,95.90%,98.00%,7.77,B+ (3.65),A- (3.77)
"Tour, Ella",BIMM 110 - Molecular Basis/Human Disease (A),WI16,290,143,96.20%,90.80%,6.25,A- (3.74),B+ (3.45)
"Kadonaga, James T",BIMM 112 - Regulatn/Eucarytc Gene Exp (A),WI16,123,49,88.90%,93.30%,5.3,A- (3.73),B+ (3.51)
"Golden, Susan S.",BIMM 116B - Bioclock Studio (A),WI16,15,11,100.00%,100.00%,7.83,A- (3.83),N/A
"David, Michael",BIMM 118 - Pharmacology (A),WI16,110,70,94.10%,94.10%,7.78,B+ (3.58),B (3.25)
"Golden, James W",BIMM 120 - Bacteriology (A),WI16,309,121,91.20%,90.30%,5.33,B+ (3.47),B- (2.84)
"Ring, Gabriela Aviva",BIMM 121 - Laboratory in Microbiology (A),WI16,87,47,88.40%,76.70%,6.97,B+ (3.36),B+ (3.43)
"Gustafson-Brown, Cindy",BIMM 121 - Laboratory in Microbiology (B),WI16,91,74,84.90%,90.40%,8.47,B (3.14),B (3.07)
"Saier, Milton H.",BIMM 122 - Microbial Genetics (A),WI16,83,37,61.80%,55.90%,6.08,B (3.06),B (3.25)
"Pevzner, Pavel Arkadjevich",BIMM 181 - Molecular Sequence Analysis (A),WI16,12,5,60.00%,40.00%,15.7,C+ (2.60),N/A
"Hasty, Jeff M",BIMM 194 - Adv Topics-Molecular Bio (A),WI16,27,14,100.00%,100.00%,2.35,A (4.00),A (4.00)
"Hasty, Jeff M",BIMM 194 - Adv Topics-Molecular Bio (B),WI16,25,11,100.00%,100.00%,1.95,A- (3.90),A (4.00)
"Fortes, P. A. George",BIPN 100 - Human Physiology I (A),WI16,240,95,91.80%,55.30%,6.48,B (3.08),C+ (2.46)
"Cooke, James Edward",BIPN 100 - Human Physiology I (B),WI16,285,209,98.00%,93.00%,6.95,B+ (3.34),B- (2.73)
"Xu, Yang",BIPN 102 - Human Physiology II (A),WI16,115,54,98.10%,69.80%,6.65,B+ (3.44),B+ (3.41)
"Armour, Jon Christopher",BIPN 105 - Animal Physiology Lab (A),WI16,107,47,91.50%,97.90%,14.11,B (3.28),B (3.20)
"Cooke, James Edward",BIPN 106 - Comparative Physiology (A),WI16,139,96,93.50%,94.60%,5.46,B+ (3.48),B- (2.95)
"Wang, Jing",BIPN 142 - Systems Neurobiology (A),WI16,48,21,94.70%,94.70%,7.55,B+ (3.38),B- (2.95)
"Leutgeb, Jill K.",BIPN 148 - Cellular Basis Learning&Memory (A),WI16,182,160,91.20%,90.60%,6.4,B+ (3.44),B+ (3.44)
"Leutgeb, Stefan",BIPN 148 - Cellular Basis Learning&Memory (A),WI16,184,159,91.10%,91.80%,6.42,B+ (3.43),B+ (3.44)
"Goulding, Martyn",BIPN 150 - Diseases of the Nervous System (A),WI16,190,67,94.90%,84.70%,4.89,A- (3.79),B+ (3.66)
"Lee, Kuo Fen",BIPN 150 - Diseases of the Nervous System (A),WI16,190,67,94.90%,91.50%,4.89,A- (3.79),B+ (3.66)
"Pfaff, Samuel",BIPN 150 - Diseases of the Nervous System (A),WI16,190,67,94.90%,100.00%,4.89,A- (3.79),B+ (3.66)
"Zou, Yimin",BIPN 150 - Diseases of the Nervous System (A),WI16,190,67,94.90%,94.90%,4.89,A- (3.79),B+ (3.66)
"Chilukuri, Lakshmi N",BISP 191 - Biol Transf:Strategies/Success (A),WI16,8,5,100.00%,100.00%,0.9,A (4.00),N/A
"La Spada, Albert",BISP 194 - Adv Topics in Modern Biology (A),WI16,35,16,100.00%,100.00%,3.5,B+ (3.64),A- (3.75)
"Muotri, Alysson",BISP 194 - Adv Topics in Modern Biology (A),WI16,35,16,100.00%,100.00%,3.5,B+ (3.64),A- (3.75)
"Newsam, John",BISP 194 - Adv Topics in Modern Biology (B),WI16,40,32,100.00%,96.90%,2.06,A- (3.97),A (4.00)
"Xu, Yang",BISP 194 - Adv Topics in Modern Biology (C),WI16,23,9,100.00%,55.60%,2.28,B+ (3.50),B (3.08)
"Huffaker, Alisa",BIBC 100 - Structural Biochemistry (A),FA15,397,271,89.10%,92.50%,6.33,B+ (3.68),N/A
"Schmelz, Eric Alexander",BIBC 102 - Metabolic Biochemistry (A),FA15,261,158,80.40%,68.00%,8.3,B (3.21),C+ (2.43)
"Hampton, Randolph Y.",BIBC 102 - Metabolic Biochemistry (B),FA15,392,180,93.60%,93.60%,7.78,B+ (3.33),B- (2.84)
"Soowal, Lara",BIBC 103 - Biochemical Techniques (A),FA15,60,25,76.00%,72.00%,6.42,B- (2.92),B- (2.86)
"Soowal, Lara",BIBC 103 - Biochemical Techniques (B),FA15,62,30,85.70%,75.00%,5.91,B (3.07),B- (2.86)
"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (C),FA15,68,65,93.80%,98.40%,6.84,B (3.22),B (3.27)
"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (D),FA15,67,66,93.80%,96.90%,6.98,B+ (3.38),B (3.27)
"Reuther, Keefe",BICD 100 - Genetics (A),FA15,400,318,97.20%,97.50%,5.63,B+ (3.49),B (3.24)
"Bozinovic, Goran",BICD 100 - Genetics (B),FA15,406,188,92.00%,71.40%,6.13,B (3.14),B (3.04)
"Kiger, Amy",BICD 110 - Cell Biology (A),FA15,189,158,78.70%,67.70%,7.05,B (3.25),B- (2.99)
"Rifkin, Scott",BIEB 100 - Biostatistics (A),FA15,161,81,66.70%,64.00%,7.06,B (3.15),B- (2.73)
"Shurin, Jonathan",BIEB 102 - Intro Eclgy/Organisms&Habitats (A),FA15,138,117,89.40%,85.80%,5.59,B (3.09),B- (2.73)
"Cleland, Elsa Eleanor",BIEB 121 - Ecology Laboratory (A),FA15,21,8,100.00%,100.00%,4.79,B+ (3.57),B+ (3.38)
"Kohn, Joshua R",BIEB 126 - Plant Ecology (A),FA15,83,39,92.10%,86.80%,4.78,B (3.14),B- (2.87)
"Holway, David A.",BIEB 128 - Insect Ecology (A),FA15,119,51,97.90%,97.90%,4.89,B (3.20),B- (2.84)
"Reuther, Keefe",BILD 1 - The Cell (A),FA15,234,189,95.20%,95.20%,5.77,B (3.28),B- (2.97)
"Mel, Stephanie",BILD 1 - The Cell (B),FA15,277,132,98.40%,92.90%,5.51,B+ (3.41),B- (2.85)
"Reinagel, Pam",BILD 12 - Neurobiology and Behavior (A),FA15,101,57,64.20%,52.80%,4.5,B+ (3.35),B+ (3.34)
"Wasserman, Steven A.",BILD 2 - Multicellular Life (A),FA15,207,167,94.00%,92.80%,6.82,B (3.07),B- (2.76)
"Fortes, P. A. George",BILD 2 - Multicellular Life (B),FA15,117,32,93.30%,46.70%,5.1,B+ (3.38),C+ (2.59)
"Kurle, Carolyn M.",BILD 3 - Organismic&Evolutionary Biol (A),FA15,410,232,95.10%,98.70%,4.47,B+ (3.47),B- (2.97)
"Kurle, Carolyn M.",BILD 3 - Organismic&Evolutionary Biol (B),FA15,332,189,97.80%,100.00%,3.97,B+ (3.59),B- (2.97)
"Stockwell, Sarah R",BILD 3 - Organismic&Evolutionary Biol (C),FA15,183,136,87.30%,81.30%,5.21,B+ (3.33),B- (2.97)
"Lo, Stanley Malvin Ming-Hi",BILD 4 - Introductory Biology Lab (A),FA15,248,165,82.10%,91.70%,3.15,A- (3.71),N/A
"Saier, Milton H.",BILD 87 - Freshman Seminar (A),FA15,18,11,60.00%,70.00%,1.1,A- (3.75),N/A
"Saier, Milton H.",BILD 87 - Freshman Seminar (B),FA15,20,15,92.90%,92.90%,0.5,A (4.00),N/A
"French, Kathleen Ann",BILD 96 - Biology: Honors Seminar (A),FA15,23,16,64.30%,71.40%,1.36,A (4.00),N/A
"Lykke-Andersen, Jens",BIMM 100 - Molecular Biology (A),FA15,263,115,86.00%,88.00%,6.79,B (3.26),C+ (2.59)
"Pasquinelli, Amy",BIMM 100 - Molecular Biology (B),FA15,293,149,87.50%,94.90%,6.71,B (3.25),C+ (2.52)
"Dunbar, Tiffany L",BIMM 101 - Recombinant DNA Techniques (A),FA15,50,50,100.00%,100.00%,5.4,A- (3.73),B+ (3.50)
"Butler, Madeline",BIMM 101 - Recombinant DNA Techniques (B),FA15,48,18,100.00%,100.00%,6.85,A- (3.72),B+ (3.40)
"Gustafson-Brown, Cindy",BIMM 101 - Recombinant DNA Techniques (C),FA15,43,31,90.30%,90.30%,7.15,B (3.23),B (3.05)
"McDonnell, Lisa Marie",BIMM 101 - Recombinant DNA Techniques (D),FA15,49,34,94.10%,97.10%,7.32,B+ (3.58),B+ (3.60)
"Bozinovic, Goran",BIMM 101 - Recombinant DNA Techniques (E),FA15,46,19,100.00%,88.90%,5.91,B (3.25),B+ (3.35)
"Herndon, Jenny Dyann",BIMM 101 - Recombinant DNA Techniques (F),FA15,49,49,98.00%,91.80%,6.12,B+ (3.33),B+ (3.36)
"Dunbar, Tiffany L",BIMM 101 - Recombinant DNA Techniques (G),FA15,49,49,93.90%,100.00%,5.64,B+ (3.65),B+ (3.50)
"Tour, Ella",BIMM 110 - Molecular Basis/Human Disease (A),FA15,189,97,97.90%,95.70%,6.17,B+ (3.58),B+ (3.42)
"Golden, Susan S.",BIMM 116 - Circadian Rhythms-Bio Clocks (A),FA15,234,207,67.50%,78.20%,6,B (3.28),B (3.07)
"Gorman, Michael R.",BIMM 116 - Circadian Rhythms-Bio Clocks (A),FA15,253,205,67.00%,91.60%,6,B (3.28),B (3.07)
"Chilukuri, Lakshmi N",BIMM 121 - Laboratory in Microbiology (A),FA15,39,27,92.60%,96.30%,7.42,B (3.22),B (3.28)
"Chilukuri, Lakshmi N",BIMM 121 - Laboratory in Microbiology (B),FA15,46,33,87.50%,87.50%,9.79,B (3.19),B (3.28)
"Ring, Gabriela Aviva",BIMM 121 - Laboratory in Microbiology (C),FA15,32,21,95.00%,100.00%,5.8,B+ (3.45),B+ (3.48)
"Gustafson-Brown, Cindy",BIMM 124 - Medical Microbiology (A),FA15,229,166,95.70%,95.00%,8.11,B+ (3.41),B (3.06)
"Pogliano, Joseph",BIMM 171 - Genomics Research Initiative (A),FA15,28,18,100.00%,100.00%,2.13,A- (3.87),A- (3.94)
"Pogliano, Kit J.",BIMM 171 - Genomics Research Initiative (A),FA15,28,18,100.00%,100.00%,2.23,A- (3.93),A- (3.94)
"Pogliano, Joseph",BIMM 171A - Genomics Research Init Lab I (A),FA15,28,12,100.00%,100.00%,2.33,A (4.00),A- (3.94)
"Pogliano, Kit J.",BIMM 171A - Genomics Research Init Lab I (A),FA15,28,12,100.00%,100.00%,2.33,A (4.00),A- (3.94)
"Suel, Gurol Mehmet",BIMM 194 - Adv Topics-Molecular Bio (A),FA15,33,21,94.40%,94.40%,1.83,A (4.00),A- (3.96)
"Mayfield, Stephen P.",BIMM 194 - Adv Topics-Molecular Bio (B),FA15,23,5,100.00%,100.00%,1.7,A (4.00),B+ (3.43)
"Kristan, William B.",BIPN 100 - Human Physiology I (A),FA15,303,101,95.80%,71.60%,7.94,B (3.18),B- (2.72)
"Cooke, James Edward",BIPN 100 - Human Physiology I (B),FA15,303,254,93.50%,87.40%,7.25,B (3.24),B- (2.74)
"Fortes, P. A. George",BIPN 102 - Human Physiology II (A),FA15,169,62,92.90%,69.60%,7.15,B+ (3.39),B (3.07)
"Armour, Jon Christopher",BIPN 105 - Animal Physiology Lab (A),FA15,54,12,100.00%,100.00%,12.33,B (3.17),B- (2.98)
"Armour, Jon Christopher",BIPN 105 - Animal Physiology Lab (B),FA15,43,18,70.60%,94.10%,13.21,B (3.18),B- (2.98)
"Spitzer, Nicholas",BIPN 140 - Cellular Neurobiology (A),FA15,157,62,81.40%,86.40%,7.62,B+ (3.38),C+ (2.54)
"Su, Chih-Ying",BIPN 140 - Cellular Neurobiology (A),FA15,184,60,82.50%,82.50%,7.63,B+ (3.37),C+ (2.54)
"Patrick, Gentry",BISP 194 - Adv Topics in Modern Biology (A),FA15,30,10,88.90%,100.00%,3.25,A (4.00),A- (3.86)
"Karlseder, Jan",BISP 194 - Adv Topics in Modern Biology (B),FA15,44,18,100.00%,100.00%,2.23,A (4.00),A (4.00)
"Saghatelian, Alan",BISP 194 - Adv Topics in Modern Biology (B),FA15,48,18,100.00%,100.00%,2.23,A (4.00),A (4.00)
"Herndon, Jenny Dyann",BIBC 102 - Metabolic Biochemistry (A),S215,125,109,89.00%,84.40%,9.7,B (3.19),B+ (3.64)
"Herndon, Jenny Dyann",BIBC 102 - Metabolic Biochemistry (B),S215,23,22,95.20%,100.00%,11.17,B+ (3.57),B+ (3.64)
"Reuther, Keefe",BICD 100 - Genetics (B),S215,135,85,97.60%,96.40%,7.79,B+ (3.52),B (3.10)
"Lo, Stanley Malvin Ming-Hi",BICD 100 - Genetics (C),S215,48,47,87.00%,76.10%,9.41,B+ (3.69),B+ (3.38)
"Todd, Krista L.",BICD 134 - Human Reproduction&Development (A),S215,62,56,92.90%,83.90%,6.28,B (3.26),B (3.29)
"Fortes, P. A. George",BICD 150 - Endocrinology (A),S215,60,8,83.30%,66.70%,8.17,A (4.00),B (3.10)
"Wills, Christopher",BIEB 150 - Evolution (A),S215,44,19,94.10%,94.10%,6.62,B- (2.88),B- (2.96)
"Chu, Monica W",BILD 12 - Neurobiology and Behavior (A),S215,19,18,94.10%,88.20%,7.56,B+ (3.46),N/A
"Perks, Krista Eva",BILD 2 - Multicellular Life (A),S215,102,87,92.90%,64.70%,9.46,B (3.29),B (3.08)
"Lo, Stanley Malvin Ming-Hi",BILD 4 - Introductory Biology Lab (A),S215,25,21,100.00%,100.00%,2.4,A- (3.90),B+ (3.33)
"Reuther, Keefe",BIMM 100 - Molecular Biology (A),S215,141,119,92.40%,95.80%,8.29,B (3.26),B- (2.86)
"Bozinovic, Goran",BIMM 101 - Recombinant DNA Techniques (A),S215,45,15,92.30%,92.30%,8.96,B (3.00),B (3.07)
"Bozinovic, Goran",BIBC 103 - Biochemical Techniques (A),S115,53,20,100.00%,100.00%,12.3,B- (2.89),B (3.18)
"Teodorof, Carmen",BICD 110 - Cell Biology (A),S115,62,49,91.80%,83.70%,8.33,A- (3.73),B (3.21)
"Gustafson-Brown, Cindy",BICD 136 - AIDS Science and Society (A),S115,104,81,97.50%,93.80%,10.12,B (3.25),B- (2.75)
"Noto, Akana Elizabeth",BIEB 102 - Intro Eclgy/Organisms&Habitats (A),S115,70,52,96.10%,94.10%,5.75,B (3.25),B- (2.88)
"Espin Palazon, Raquel",BILD 1 - The Cell (A),S115,74,36,85.70%,62.90%,10.21,B+ (3.52),B (3.15)
"Saier, Milton H.",BILD 18 - Human Impact on the Environmnt (A),S115,31,12,91.70%,91.70%,5.17,A- (3.73),B+ (3.66)
"Wills, Christopher",BILD 3 - Organismic&Evolutionary Biol (A),S115,129,52,80.00%,80.00%,6.73,B (3.12),B- (2.97)
"Gustafson-Brown, Cindy",BILD 36 - AIDS Science and Society (A),S115,10,6,100.00%,100.00%,9.3,B- (2.75),N/A
"Clark, Dan",BIMM 101 - Recombinant DNA Techniques (A),S115,48,46,95.70%,100.00%,8.77,B+ (3.62),B+ (3.60)
"Armour, Jon Christopher",BIPN 100 - Human Physiology I (A),S115,176,40,94.60%,91.90%,11.42,B (3.25),B- (2.87)
"Reyes Gonzalez, Catalina",BIPN 106 - Comparative Physiology (A),S115,41,20,90.00%,100.00%,6.8,B+ (3.32),B- (3.00)
"Coleman, Aaron B.",BIBC 102 - Metabolic Biochemistry (A),SP15,352,140,90.70%,95.30%,6.5,B+ (3.43),C+ (2.63)
"Zhao, Yunde",BIBC 102 - Metabolic Biochemistry (B),SP15,186,74,92.80%,84.10%,7.26,B+ (3.36),B- (2.82)
"Soowal, Lara",BIBC 103 - Biochemical Techniques (A),SP15,52,25,87.50%,62.50%,6.25,B (3.13),B- (2.87)
"Soowal, Lara",BIBC 103 - Biochemical Techniques (B),SP15,28,12,72.70%,54.50%,5.59,B (3.00),B- (2.87)
"Bozinovic, Goran",BIBC 103 - Biochemical Techniques (C),SP15,63,30,92.30%,92.30%,8.1,B (3.12),B- (2.95)
"Bozinovic, Goran",BIBC 103 - Biochemical Techniques (D),SP15,60,17,100.00%,100.00%,7.83,B+ (3.33),B- (2.95)
"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (E),SP15,69,36,93.30%,100.00%,8.29,B+ (3.55),B+ (3.30)
"Herndon, Jenny Dyann",BIBC 103 - Biochemical Techniques (F),SP15,62,57,89.50%,94.70%,6.39,B+ (3.48),B (3.23)
"Crawford, Nigel M.",BIBC 120 - Nutrition (A),SP15,305,112,98.10%,98.10%,5.64,B+ (3.40),B- (3.00)
"Mayfield, Stephen P.",BIBC 140 - Our Energy Future (A),SP15,138,51,98.00%,96.00%,4.63,B (3.08),B- (3.00)
"Yelon, Deborah",BICD 100 - Genetics (A),SP15,381,167,97.50%,98.10%,4.6,B+ (3.49),B- (2.80)
"Yelon, Deborah",BICD 100 - Genetics (B),SP15,202,94,97.60%,96.50%,4.97,B+ (3.53),B- (2.80)
"Forbes, Douglass Jane",BICD 110 - Cell Biology (A),SP15,333,118,89.20%,91.00%,6.74,B+ (3.36),B (3.06)
"Lim, Byungkook",BICD 110 - Cell Biology (B),SP15,35,15,100.00%,80.00%,5.17,B+ (3.43),B (3.11)
"Yanofsky, Martin F.",BICD 123 - Plant Mol Genetics&Biotech Lab (A),SP15,36,14,100.00%,100.00%,5.33,B+ (3.54),B+ (3.52)
"Goldrath, Ananda",BICD 140 - Immunology (A),SP15,105,50,93.50%,93.50%,6.85,B (3.21),B (3.18)
"Fortes, P. A. George",BICD 150 - Endocrinology (A),SP15,121,58,96.50%,75.40%,5.82,B+ (3.45),B- (2.90)
"Collins, Eva-Maria Schoetz",BICD 194 - Adv Topics-Cellular Dev (A),SP15,12,11,100.00%,90.90%,4.32,A- (3.82),N/A
"Troemel, Emily Ruth",BICD 194 - Adv Topics-Cellular Dev (B),SP15,22,11,90.90%,90.90%,3.77,A- (3.78),B+ (3.55)
"Cleland, Elsa Eleanor",BIEB 121 - Ecology Laboratory (A),SP15,36,18,100.00%,100.00%,4.94,B+ (3.65),B+ (3.62)
"Roy, Kaustuv",BIEB 140 - Biodiversity (A),SP15,182,88,79.10%,89.50%,4.89,B- (2.82),C+ (2.64)
"Chao, Lin",BIEB 143 - Comp Modeling in Evol/Ecol (A),SP15,21,10,100.00%,100.00%,4.3,A- (3.80),B+ (3.63)
"Mel, Stephanie",BILD 1 - The Cell (A),SP15,389,154,97.90%,93.80%,5.65,B+ (3.31),C+ (2.60)
"Reuther, Keefe",BILD 1 - The Cell (B),SP15,224,164,93.30%,92.60%,5.82,B (3.10),B- (2.72)
"Saier, Milton H.",BILD 18 - Human Impact on the Environmnt (A),SP15,226,98,91.80%,87.10%,2.95,B+ (3.68),B (3.24)
"Leutgeb, Jill K.",BILD 2 - Multicellular Life (A),SP15,246,118,96.30%,73.40%,6.16,B (3.28),B- (2.94)
"Su, Chih-Ying",BILD 2 - Multicellular Life (B),SP15,181,87,90.20%,78.00%,6.38,B (3.25),B (3.05)
"Strause, Linda G.",BILD 22 - Human Nutrition (A),SP15,335,167,96.90%,97.50%,3.49,A- (3.71),B+ (3.31)
"Wills, Christopher",BILD 3 - Organismic&Evolutionary Biol (A),SP15,306,136,85.40%,82.30%,5.01,B (3.21),B- (2.74)
"Reuther, Keefe",BILD 3 - Organismic&Evolutionary Biol (B),SP15,381,328,91.50%,95.70%,5.32,B+ (3.37),B- (2.82)
"Lo, Stanley Malvin Ming-Hi",BILD 4 - Introductory Biology Lab (A),SP15,24,20,100.00%,100.00%,3.03,A- (3.85),B (3.23)
