Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Krauss, Ellis S.",POLI 133G - Postwar U.S.-Japan Relations (A),SP11,167,55,92.60%,92.60%,6.06,B+ (3.46),B- (2.87)
"You, Jong-Sung",POLI 133J - Korean Politics (A),SP11,130,45,77.80%,66.70%,6.28,B (3.25),B+ (3.44)
"Smith, Peter H",POLI 134AA - Compar Politics/Latin America (A),SP11,93,30,90.00%,75.90%,4.79,B+ (3.59),B (3.07)
"Diez Mendez, Jordi",POLI 138D - Spec Topic/Comparatve Politics (A),SP11,58,20,80.00%,65.00%,6.7,B (3.06),C+ (2.69)
"Lupu, Yonatan",POLI 140A - Internatnl Law & Organization (A),SP11,283,87,81.60%,78.20%,6.08,B (3.27),B- (2.77)
"Willoughby, Randy K",POLI 142I - National & Internatnl Security (A),SP11,176,58,87.70%,87.70%,6.78,B+ (3.41),B- (2.91)
"Magagna, Victor Valentine",POLI 142K - Politics and Warfare (A),SP11,404,146,100.00%,100.00%,3.47,A- (3.96),A- (3.89)
"Shirk, Susan L.",POLI 192 - Senior Seminar in Poli Science (A),SP11,14,4,100.00%,100.00%,4.5,N/A,N/A
"Kernell, Samuel H.",POLI 194 - Research Seminar/Washington DC (A),SP11,27,6,75.00%,75.00%,7.3,B+ (3.67),B+ (3.58)
"Bazargan, Saba",POLI 28 - Ethics And Society II (A),SP11,211,110,61.50%,78.90%,3.61,N/A,B (3.23)
"Galderisi, Peter",POLI 30 - Political Inquiry (A),SP11,217,61,72.10%,88.50%,5.88,B+ (3.34),B- (3.00)
"Forman-Barzilai, Fonna",POLI 87 - Freshman Seminar (A),SP11,13,5,80.00%,80.00%,1.3,N/A,N/A
"Forman-Barzilai, Fonna",POLI 87 - Freshman Seminar (B),SP11,15,7,100.00%,100.00%,1.64,N/A,N/A
"Jacobson, Gary C.",POLI 10 - Intro/Poli Sci:Amer Politics (A),WI11,59,25,80.00%,80.00%,6,B (3.26),B- (2.92)
"Jacobson, Gary C.",POLI 100B - The U. S. Congress (A),WI11,206,81,75.00%,62.00%,4.98,B+ (3.40),B- (2.83)
"Galderisi, Peter",POLI 100C - American Political Parties (A),WI11,218,81,96.30%,97.50%,4.65,B+ (3.55),B (3.23)
"Popkin, Samuel L.","POLI 100DA - Voting,Campaigning & Elections (A)",WI11,79,22,95.50%,100.00%,4.14,B+ (3.59),B (3.09)
"Galderisi, Peter",POLI 100E - Interest Group Politics (A),WI11,192,56,83.60%,90.90%,4.5,B+ (3.42),B+ (3.47)
"Waugh, Andrew Scott",POLI 100N - Politics in Washington (A),WI11,28,21,94.70%,100.00%,4.4,B+ (3.65),A- (3.74)
"Schreiber, Darren",POLI 100O - Perspectives on Race (A),WI11,46,17,82.40%,94.10%,6.15,B+ (3.35),B+ (3.33)
"Ingram, James Warren",POLI 102E - Urban Politics (A),WI11,78,68,77.90%,82.40%,6.18,B (3.18),C+ (2.69)
"Smith, Glenn Chatmas",POLI 104B - Civil Liberties-Fundmntl Rghts (A),WI11,185,64,93.80%,98.40%,5.17,B+ (3.50),B (3.14)
"Schreiber, Darren",POLI 104L - Positive Political Theory/Law (A),WI11,31,16,81.30%,87.50%,7.97,B+ (3.47),B+ (3.37)
"Strom, Kaare",POLI 11 - Intro/Poli Sci:Compar Politics (A),WI11,170,81,76.50%,87.30%,5.61,B (3.06),B- (2.80)
"Forman-Barzilai, Fonna","POLI 110B - Sovereigns,Subj & Modern State (A)",WI11,216,70,94.30%,98.60%,5.44,B+ (3.64),B (3.21)
"Gomez, Adam Joseph",POLI 110DA - Freedom&Discipline: 20th C (A),WI11,73,32,96.90%,100.00%,6.94,B+ (3.67),B+ (3.31)
"Selby, David A.",POLI 110EA - Am Poli Thought/Revoltn-CivWar (A),WI11,25,8,100.00%,100.00%,9.07,B+ (3.50),B (3.14)
"Hoston, Germaine",POLI 114B - Marxist Political Thought (A),WI11,36,13,69.20%,69.20%,8.96,B+ (3.50),B+ (3.53)
"Magagna, Victor Valentine",POLI 120A - Pol Develop of Western Europe (A),WI11,394,162,98.80%,99.40%,3.57,A- (3.97),A- (3.97)
"Chandler, William M.",POLI 120B - The German Political System (A),WI11,75,23,95.50%,95.50%,3.2,B+ (3.39),B (3.25)
"Chandler, William M.",POLI 120H - European Integration (A),WI11,118,47,93.60%,89.40%,4.24,B+ (3.62),B+ (3.51)
"Lakoff, Sanford A.",POLI 121 - Gov & Politics/Middle East (A),WI11,117,43,90.50%,76.20%,6.4,B+ (3.53),B (3.07)
"Shugart, Matthew F.",POLI 124A - Pol Conseq/Electoral Systems (A),WI11,53,17,88.20%,94.10%,4.97,B+ (3.41),B- (2.86)
"Comisso, Ellen T.",POLI 126AA - Politicl Econ:Modrn Capitalism (A),WI11,62,23,68.20%,90.90%,4.69,B (3.19),B (3.11)
"Forman-Barzilai, Fonna",POLI 13 - Power and Justice (A),WI11,270,116,93.00%,98.20%,3.86,B+ (3.67),B+ (3.52)
"Hoston, Germaine",POLI 130AD - Politics of Russian Revolution (A),WI11,47,11,100.00%,100.00%,7.05,A- (3.91),B+ (3.37)
"Krauss, Ellis S.",POLI 138D - Spec Topic/Comparatve Politics (A),WI11,129,56,85.50%,70.90%,3.66,B+ (3.30),B- (2.94)
"Comisso, Ellen T.",POLI 142Q - Cold War (A),WI11,30,11,72.70%,72.70%,4.68,A- (3.78),B+ (3.32)
"Smith, Peter H",POLI 146A - US & Latin Amer:Pol&Econ Rel (A),WI11,207,80,82.30%,83.50%,4.93,B+ (3.47),B (3.29)
"Abrajano, Marisa",POLI 150A - Politics of Immigration (A),WI11,212,85,87.10%,76.20%,4.97,B+ (3.39),B- (2.89)
"Roeder, Philip G",POLI 191B - Senr Hon Sem:Frontier/Pol Sci (A),WI11,14,6,80.00%,100.00%,11.7,A (4.00),N/A
"Slantchev, Branislav",POLI 191B - Senr Hon Sem:Frontier/Pol Sci (A),WI11,14,6,75.00%,75.00%,11.3,A (4.00),N/A
"Kernell, Samuel H.",POLI 194 - Research Seminar/Washington DC (A),WI11,23,3,100.00%,100.00%,3.83,A (4.00),B+ (3.58)
"Rickless, Samuel Charles",POLI 27 - Ethics And Society (A),WI11,271,156,58.70%,53.50%,4.77,N/A,B- (2.72)
"Kousser, Thad",POLI 30 - Political Inquiry (A),WI11,304,151,83.90%,99.30%,4.62,B+ (3.60),B (3.07)
"Forman-Barzilai, Fonna",POLI 87 - Freshman Seminar (A),WI11,11,11,100.00%,100.00%,1.05,A (4.00),N/A
"Forman-Barzilai, Fonna",POLI 87 - Freshman Seminar (B),WI11,14,8,100.00%,100.00%,0.75,A (4.00),N/A
"Galderisi, Peter",POLI 10 - Intro/Poli Sci:Amer Politics (A),FA10,294,144,89.40%,95.70%,4.84,B+ (3.44),B+ (3.32)
"Waugh, Andrew Scott","POLI 100DA - Voting,Campaigning & Elections (A)",FA10,160,72,79.20%,83.30%,4.92,B+ (3.41),B- (2.76)
"Galderisi, Peter",POLI 102C - American Political Development (A),FA10,277,117,86.10%,94.70%,4.5,B+ (3.70),B+ (3.39)
"Smith, Glenn Chatmas",POLI 104A - Supreme Court & Constitution (A),FA10,197,76,89.30%,94.70%,5.06,B+ (3.41),B (3.20)
"Barrett, Richard A",POLI 108 - Politics of Multiculturalism (A),FA10,133,48,57.40%,46.80%,5.38,B+ (3.40),B (3.06)
"Ferree, Karen E",POLI 11 - Intro/Poli Sci:Compar Politics (A),FA10,180,83,89.20%,92.80%,5.44,B+ (3.46),B (3.21)
"Goldman, Harvey Stern",POLI 110A - Citiz & Saints:Plato-Augustine (A),FA10,100,31,96.80%,93.50%,6.56,B+ (3.66),B+ (3.50)
"Lyon, Antony J.",POLI 110H - Democracy and Its Critics (A),FA10,104,39,94.90%,97.40%,5.17,B+ (3.66),B (3.28)
"Gomez, Adam Joseph",POLI 110J - Power in American Society (A),FA10,179,68,89.70%,91.20%,6.06,B+ (3.45),B- (3.00)
"Magagna, Victor Valentine",POLI 113A - E. Asia Thought/Comp Perspectv (A),FA10,404,156,97.40%,99.40%,3.47,A- (3.97),A- (3.90)
"Roeder, Philip G",POLI 12 - Intro/Poli Sci:Int'l Relations (A),FA10,297,133,91.60%,94.60%,5.4,B+ (3.48),B (3.09)
"Strom, Kaare",POLI 120E - Scandinavian Politics (A),FA10,65,26,80.80%,84.60%,5.78,B+ (3.32),B (3.05)
"Comisso, Ellen T.",POLI 126AB - Politics&Econ/CntrlEast Europe (A),FA10,66,16,86.70%,73.30%,4.38,B+ (3.53),B (3.12)
"Fisk, David Lee",POLI 137A - Compar Pol Parties/Interst Grp (A),FA10,170,68,79.10%,97.00%,5.18,B+ (3.54),B+ (3.34)
"Slantchev, Branislav",POLI 142J - National Security Strategy (A),FA10,173,62,68.90%,73.80%,7.21,B- (2.89),C+ (2.66)
"Willoughby, Randy K",POLI 142M - US Foreign Policy/Reg Security (A),FA10,179,70,88.20%,88.20%,7.41,B+ (3.36),B (3.05)
"Schneider, Christina",POLI 144AB - Internationl Political Economy (A),FA10,79,33,84.40%,78.80%,6.25,B+ (3.47),B- (2.92)
"Schneider, Christina",POLI 151 - International Organizations (A),FA10,100,34,88.20%,97.00%,5.38,B+ (3.70),B (3.05)
"Hajnal, Zoltan Lloyd",POLI 160AA - Introduction/Policy Analysis (A),FA10,171,89,87.20%,89.70%,4.31,B+ (3.36),B (3.19)
"Roeder, Philip G",POLI 191A - Senr Hon Sem:Frontier/Pol Sci (A),FA10,15,6,100.00%,100.00%,9.5,A (4.00),N/A
"Slantchev, Branislav",POLI 191A - Senr Hon Sem:Frontier/Pol Sci (A),FA10,15,6,100.00%,100.00%,9.5,A (4.00),N/A
"Bridges, Amy",POLI 194 - Research Seminar/Washington DC (A),FA10,29,4,100.00%,100.00%,4.5,B+ (3.50),B+ (3.44)
"Kernell, Samuel H.",POLI 194 - Research Seminar/Washington DC (A),FA10,29,4,100.00%,100.00%,4.5,B+ (3.50),B+ (3.44)
"Doppelt, Gerald D.",POLI 27 - Ethics And Society (A),FA10,276,197,84.70%,92.80%,4.56,N/A,B (3.11)
"Desposato, Scott",POLI 30 - Political Inquiry (A),FA10,298,121,48.30%,65.80%,6.62,B (3.13),C+ (2.60)
"Forman-Barzilai, Fonna",POLI 87 - Freshman Seminar (A),FA10,13,5,100.00%,100.00%,0.9,A (4.00),N/A
"Forman-Barzilai, Fonna",POLI 87 - Freshman Seminar (B),FA10,12,8,100.00%,100.00%,2.75,A (4.00),N/A
"Strom, Kaare",POLI 87 - Freshman Seminar (C),FA10,14,10,90.00%,100.00%,2.7,B (3.00),N/A
"Schreiber, Darren",POLI 87 - Freshman Seminar (D),FA10,13,8,100.00%,100.00%,2,A (4.00),N/A
"Bradberry, Leigh A",POLI 10 - Intro/Poli Sci:Amer Politics (A),SU10,20,7,85.70%,100.00%,5.93,B+ (3.67),N/A
"Binder, Michael M",POLI 100A - The Presidency (A),SU10,52,15,100.00%,100.00%,7.21,B+ (3.62),N/A
"Waugh, Andrew Scott",POLI 100C - American Political Parties (A),SU10,18,5,100.00%,60.00%,6.5,B+ (3.40),N/A
"Galderisi, Peter","POLI 100DA - Voting,Campaigning & Elections (A)",SU10,28,3,100.00%,100.00%,4.5,A (4.00),N/A
"Galderisi, Peter",POLI 100E - Interest Group Politics (A),SU10,25,9,87.50%,87.50%,5.64,B+ (3.67),N/A
"Mares, David R",POLI 100GS - Insurgency and Terrorism-GS (A),SU10,25,10,100.00%,100.00%,6.1,B+ (3.60),N/A
"Mares, David R",POLI 101GS - Internatl Politics & Drugs-GS (A),SU10,25,10,100.00%,100.00%,5.7,B+ (3.60),N/A
"Galderisi, Peter",POLI 102C - American Political Development (A),SU10,32,21,95.20%,100.00%,4.02,B+ (3.61),N/A
"Ingram, James Warren",POLI 102E - Urban Politics (A),SU10,41,11,100.00%,90.90%,9.05,B+ (3.56),N/A
"Binder, Michael M",POLI 102G - Spec Topics/American Politics (A),SU10,40,8,87.50%,87.50%,5.5,A- (3.75),N/A
"Gomez, Adam Joseph",POLI 102G - Spec Topics/American Politics (A),SU10,6,2,100.00%,100.00%,8.5,A (4.00),N/A
"Binder, Michael M",POLI 103A - Calif Government & Politics (A),SU10,35,13,100.00%,92.30%,5.27,B+ (3.33),N/A
"Strom, Kaare",POLI 11 - Intro/Poli Sci:Compar Politics (A),SU10,19,5,80.00%,80.00%,7.3,A (4.00),N/A
"Poe, Andrew L.",POLI 110A - Citiz & Saints:Plato-Augustine (A),SU10,21,8,100.00%,100.00%,7,B (3.29),N/A
"Forman-Barzilai, Fonna","POLI 110B - Sovereigns,Subj & Modern State (A)",SU10,27,7,85.70%,100.00%,7.93,A- (3.86),N/A
"Forman-Barzilai, David",POLI 110C - Politcl Thought/Kant-Nietzsche (A),SU10,14,3,66.70%,66.70%,8.5,B (3.00),N/A
"Bolar, Richard Allen",POLI 110EB - Amer Thought:Civil War-Civ Rts (A),SU10,7,4,100.00%,100.00%,7.5,B (3.25),N/A
"Forman-Barzilai, David",POLI 110T - Modern Political Ideologies (A),SU10,18,4,100.00%,100.00%,5,B (3.25),N/A
"Forman-Barzilai, David",POLI 112C - Political Thry&Artistic Vision (A),SU10,11,2,100.00%,100.00%,5.5,B (3.00),N/A
"Magagna, Victor Valentine",POLI 113A - E. Asia Thought/Comp Perspectv (A),SU10,177,54,96.30%,100.00%,5.43,A- (3.83),N/A
"Forman-Barzilai, Fonna",POLI 119A - Specl Topics/Political Theory (A),SU10,19,12,91.70%,91.70%,5.95,A- (3.75),N/A
"Donath, Christian Robb",POLI 119A - Specl Topics/Political Theory (B),SU10,20,5,100.00%,80.00%,6.1,B+ (3.60),N/A
"Gartzke, Erik",POLI 12 - Intro/Poli Sci:Int'l Relations (A),SU10,13,3,66.70%,66.70%,6.5,B+ (3.33),N/A
"Fisk, David Lee",POLI 120B - The German Political System (A),SU10,29,12,75.00%,75.00%,5.17,B (3.10),N/A
"Timmins, Graham",POLI 120H - European Integration (A),SU10,28,14,100.00%,100.00%,6.93,B+ (3.50),N/A
"Forman-Barzilai, David",POLI 121B - Politics in Israel (A),SU10,32,13,92.30%,76.90%,6.81,B+ (3.67),N/A
"Johnson, Joel W.",POLI 124A - Pol Conseq/Electoral Systems (A),SU10,20,6,66.70%,83.30%,3.5,B (3.00),N/A
"Forman-Barzilai, Fonna",POLI 13 - Power and Justice (A),SU10,40,19,94.70%,100.00%,5.66,A- (3.84),N/A
"Strong, Tracy B",POLI 13 - Power and Justice (A),SU10,22,3,100.00%,100.00%,7.17,B+ (3.33),N/A
"Desposato, Scott",POLI 134D - Topics/Latin American Politics (A),SU10,42,13,92.30%,92.30%,6.35,A- (3.75),N/A
"Saiegh, Sebastian",POLI 134I - Politcs/Southern Cone/Lat Amer (A),SU10,25,10,100.00%,100.00%,5.9,A- (3.78),N/A
"Jung, Danielle Fitzpatrick",POLI 136A - Nationalism & Ethnic Conflict (A),SU10,33,10,80.00%,50.00%,5.39,A- (3.88),N/A
"Forman-Barzilai, Fonna",POLI 138D - Spec Topic/Comparatve Politics (A),SU10,25,6,100.00%,100.00%,7.17,A- (3.83),N/A
"Strom, Kaare",POLI 138D - Spec Topic/Comparatve Politics (A),SU10,12,3,100.00%,100.00%,3.83,B+ (3.50),N/A
"Lyon, Antony J.",POLI 138D - Spec Topic/Comparatve Politics (B),SU10,20,5,80.00%,80.00%,6.5,B (3.00),N/A
"Leveck, Brad Leighton",POLI 140C - International Crisis Diplomacy (A),SU10,26,12,100.00%,100.00%,8.5,B+ (3.67),N/A
"Narang, Neil",POLI 140C - International Crisis Diplomacy (A),SU10,26,13,100.00%,100.00%,8.5,B+ (3.67),N/A
"Gartzke, Erik",POLI 142A - United States Foreign Policy (A),SU10,38,15,86.70%,80.00%,6.9,B+ (3.54),N/A
"Magagna, Victor Valentine",POLI 142K - Politics and Warfare (A),SU10,142,40,100.00%,100.00%,4.25,A (4.00),N/A
"Hoyo, Veronica",POLI 150A - Politics of Immigration (A),SU10,24,3,100.00%,100.00%,7.83,A (4.00),N/A
"Comisso, Ellen T.",POLI 154 - Spec Topic/Internatnl Relation (A),SU10,28,6,66.70%,83.30%,11.83,A- (3.80),N/A
"Johnson, Joel W.",POLI 154 - Spec Topic/Internatnl Relation (B),SU10,16,8,100.00%,100.00%,7.5,A- (3.75),N/A
"Kogan, Vladimir",POLI 162 - Environmental Policy (A),SU10,31,28,85.70%,96.40%,6.57,B+ (3.56),N/A
"Saiegh, Sebastian",POLI 163 - Analyzing Politics (A),SU10,7,3,100.00%,100.00%,5.17,B+ (3.67),N/A
"Doppelt, Gerald D.",POLI 27 - Ethics And Society (A),SU10,142,68,68.70%,94.00%,7.03,N/A,N/A
"Desposato, Scott",POLI 30 - Political Inquiry (A),SU10,19,4,75.00%,100.00%,11,B+ (3.50),N/A
"Galderisi, Peter",POLI 30 - Political Inquiry (A),SU10,36,7,71.40%,85.70%,7.07,B+ (3.43),N/A
"Galderisi, Peter",POLI 10 - Intro/Poli Sci:Amer Politics (A),SP10,159,54,96.30%,100.00%,4.88,B+ (3.53),B (3.24)
"Jacobson, Gary C.",POLI 100B - The U. S. Congress (A),SP10,96,41,70.70%,78.00%,5.28,B (3.24),B- (2.91)
"Schreiber, Darren",POLI 100M - Political Psychology (A),SP10,84,48,85.40%,87.50%,6.59,B+ (3.31),B (3.24)
"Hajnal, Zoltan Lloyd",POLI 100Q - Advanced Topic/Racial Politics (A),SP10,21,11,81.80%,63.60%,8.14,A- (3.73),B+ (3.62)
"Erie, Steven P",POLI 103B - Politics & Policymaking/L.A. (A),SP10,135,52,84.60%,92.20%,3.85,B+ (3.47),B- (2.78)
"Bruvold, William Erik",POLI 103C - Poli. & Policymaking/San Diego (A),SP10,121,44,88.60%,88.60%,3.88,B+ (3.52),B (3.22)
"Bradberry, Leigh A",POLI 104B - Civil Liberties-Fundmntl Rghts (A),SP10,73,55,96.40%,100.00%,5.52,B+ (3.53),B+ (3.37)
"Johnson, Joel W.",POLI 11 - Intro/Poli Sci:Compar Politics (A),SP10,66,27,88.90%,81.50%,4.43,B- (2.87),B- (2.92)
"Mackie, Gerald",POLI 110C - Politcl Thought/Kant-Nietzsche (A),SP10,120,53,86.50%,71.20%,4.86,B+ (3.47),B (3.18)
"Lyon, Antony J.",POLI 110DA - Freedom&Discipline: 20th C (A),SP10,101,56,80.40%,90.70%,5.68,B (3.29),B (3.01)
"Selby, David A.",POLI 110EB - Amer Thought:Civil War-Civ Rts (A),SP10,68,25,88.00%,92.00%,7.46,B+ (3.56),B (3.09)
"Poe, Andrew L.",POLI 110N - Theories of Nationalism (A),SP10,98,36,75.00%,88.90%,6.17,A- (3.71),B+ (3.56)
"Hoston, Germaine",POLI 113C - Chin & Japn Political Thought (A),SP10,83,35,79.40%,85.30%,5.85,B+ (3.41),B (3.16)
"Henaff, Marcel",POLI 119A - Specl Topics/Political Theory (A),SP10,35,16,87.50%,68.80%,4.25,A- (3.86),B+ (3.51)
"Lake, David A",POLI 12 - Intro/Poli Sci:Int'l Relations (A),SP10,231,119,88.20%,89.00%,5.14,B+ (3.44),B (3.05)
"Chandler, William M.",POLI 120C - Politics In France (A),SP10,126,50,89.80%,85.70%,3.75,B+ (3.66),B+ (3.37)
"Chandler, William M.",POLI 120I - Politics in Italy (A),SP10,133,53,86.50%,82.70%,4,B+ (3.61),B (3.11)
"Knoesen, Sarah Gray",POLI 127 - Politics/Developing Countries (A),SP10,105,92,91.30%,77.80%,4.98,B (3.25),B (3.08)
"Krauss, Ellis S.",POLI 133G - Postwar U.S.-Japan Relations (A),SP10,70,34,88.20%,82.40%,5.15,B (3.23),B- (2.90)
"Diaz-Cayeros, Alberto",POLI 134B - Politics In Mexico (A),SP10,57,22,95.50%,95.50%,5.05,A- (3.86),A- (3.70)
"Matthews, Emily O.",POLI 138D - Spec Topic/Comparatve Politics (A),SP10,130,60,98.30%,93.20%,4.03,B+ (3.53),B (3.17)
"Fisk, David Lee",POLI 138D - Spec Topic/Comparatve Politics (B),SP10,94,44,90.90%,100.00%,5.32,B+ (3.56),B+ (3.33)
"Willoughby, Randy K",POLI 142I - National & Internatnl Security (A),SP10,193,81,83.50%,83.50%,7.49,B (3.20),B (3.12)
"Magagna, Victor Valentine",POLI 142K - Politics and Warfare (A),SP10,397,162,100.00%,100.00%,3.18,A- (3.96),A- (3.83)
"Schneider, Christina",POLI 144AB - Internationl Political Economy (A),SP10,141,61,91.70%,88.10%,5.43,B+ (3.38),B- (2.89)
"Ozyurt, Saba",POLI 150A - Politics of Immigration (A),SP10,271,109,81.70%,72.50%,5.17,B+ (3.45),B (3.19)
"Kernell, Samuel H.",POLI 194 - Research Seminar/Washington DC (A),SP10,13,2,100.00%,100.00%,4.5,A (4.00),N/A
"Doppelt, Gerald D.",POLI 27 - Ethics And Society (A),SP10,256,140,76.50%,87.50%,4.53,N/A,B (3.11)
"Galderisi, Peter",POLI 30 - Political Inquiry (A),SP10,309,111,66.10%,91.70%,5.33,B+ (3.52),B (3.08)
"Forman-Barzilai, Fonna",POLI 87 - Freshman Seminar (A),SP10,14,8,87.50%,100.00%,1.25,N/A,N/A
"Forman-Barzilai, Fonna",POLI 87 - Freshman Seminar (B),SP10,11,6,100.00%,100.00%,1.17,A (4.00),N/A
"Mares, David R",POLI 87 - Freshman Seminar (C),SP10,9,5,100.00%,100.00%,0.9,N/A,N/A
"Jacobson, Gary C.",POLI 10 - Intro/Poli Sci:Amer Politics (A),WI10,145,53,84.90%,80.40%,4.69,B+ (3.34),B (3.04)
"Poole, Keith T",POLI 100B - The U. S. Congress (A),WI10,94,29,79.30%,75.90%,4.5,A- (3.79),B+ (3.62)
"Galderisi, Peter",POLI 100C - American Political Parties (A),WI10,100,37,83.80%,94.60%,5.04,B+ (3.46),B (3.27)
"Galderisi, Peter",POLI 100E - Interest Group Politics (A),WI10,206,60,93.20%,96.60%,4.13,B+ (3.59),B (3.30)
"Poole, Keith T",POLI 100K - Railroads & American Politics (A),WI10,106,24,75.00%,75.00%,3.11,A- (3.86),B+ (3.44)
"Popkin, Samuel L.",POLI 102F - Mass Media and Politics (A),WI10,14,7,85.70%,85.70%,5.64,A- (3.86),N/A
"Stephens, Mattheus E",POLI 104M - Law and Sex (A),WI10,287,102,89.20%,92.20%,5.72,B (3.14),C+ (2.63)
"Johnson, Joel W.",POLI 11 - Intro/Poli Sci:Compar Politics (A),WI10,168,70,77.10%,80.00%,4.91,B (3.07),B- (2.80)
"Strong, Tracy B","POLI 110B - Sovereigns,Subj & Modern State (A)",WI10,109,36,83.30%,75.00%,6.22,B (3.21),B (3.11)
"Selby, David A.",POLI 110EA - Am Poli Thought/Revoltn-CivWar (A),WI10,53,23,82.60%,69.60%,5.8,B+ (3.41),B (3.05)
"Gomez, Adam Joseph",POLI 110J - Power in American Society (A),WI10,194,73,88.90%,90.30%,5.28,B+ (3.31),B (3.01)
"Owzar, Armin",POLI 110T - Modern Political Ideologies (A),WI10,66,31,77.40%,77.40%,4.31,B+ (3.47),B+ (3.32)
"Hoston, Germaine",POLI 113B - Chinese & Japanese Pol Thought (A),WI10,80,35,80.00%,88.60%,6.5,B+ (3.65),B+ (3.67)
"Magagna, Victor Valentine",POLI 120A - Pol Develop of Western Europe (A),WI10,321,110,97.20%,100.00%,3.52,A- (3.98),A- (3.97)
"Chandler, William M.",POLI 120B - The German Political System (A),WI10,48,27,96.20%,88.00%,3.88,B+ (3.69),B+ (3.40)
"Chandler, William M.",POLI 120H - European Integration (A),WI10,105,47,87.00%,89.10%,5.02,B+ (3.62),B (3.25)
"Lakoff, Sanford A.",POLI 121 - Gov & Politics/Middle East (A),WI10,221,70,84.10%,78.30%,5.17,B+ (3.50),B (3.16)
"Strong, Tracy B",POLI 13 - Power and Justice (A),WI10,242,84,80.50%,70.40%,4.77,B+ (3.35),B (3.05)
"Liu, Tai-Wei",POLI 130B - Politics/People's Rep of China (A),WI10,109,43,83.70%,60.50%,4.83,B+ (3.63),B+ (3.39)
"Naoi, Megumi",POLI 133A - Japanese Pol:Devlpmnt Perspctv (A),WI10,131,47,91.10%,97.80%,4.72,B+ (3.69),B+ (3.42)
"Smith, Peter H",POLI 134AA - Compar Politics/Latin America (A),WI10,92,29,82.10%,85.70%,5.64,B+ (3.54),B (3.04)
"Slantchev, Branislav",POLI 142J - National Security Strategy (A),WI10,205,70,85.70%,87.10%,6.36,B+ (3.36),B- (2.87)
"Mares, David R",POLI 145A - International Politics & Drugs (A),WI10,134,33,81.80%,87.50%,3.59,B+ (3.53),B (3.06)
"Smith, Peter H",POLI 146A - US & Latin Amer:Pol&Econ Rel (A),WI10,106,31,77.40%,83.90%,4.11,B+ (3.55),B (3.29)
"Schneider, Christina",POLI 151 - International Organizations (A),WI10,67,25,84.00%,80.00%,4.58,B+ (3.33),B (3.28)
"Comisso, Ellen T.",POLI 154 - Spec Topic/Internatnl Relation (A),WI10,26,9,88.90%,66.70%,5.61,B+ (3.56),B (3.09)
"Abrajano, Marisa",POLI 191B - Senr Hon Sem:Frontier/Pol Sci (A),WI10,21,4,100.00%,100.00%,5.83,A (4.00),A- (3.91)
"Kernell, Samuel H.",POLI 194 - Research Seminar/Washington DC (A),WI10,23,3,100.00%,33.30%,2.5,A (4.00),B+ (3.54)
"Comisso, Ellen T.",POLI 27 - Ethics And Society (A),WI10,262,83,51.80%,62.20%,4.55,B (3.22),B (3.30)
"Desposato, Scott",POLI 30 - Political Inquiry (A),WI10,199,69,64.20%,85.10%,6.38,B (3.16),B- (2.97)
"Smith, Glenn Chatmas",POLI 40 - Introduction to Law & Society (A),WI10,98,34,85.30%,85.30%,4.91,B+ (3.40),B (3.27)
"Forman-Barzilai, Fonna",POLI 87 - Freshman Seminar (A),WI10,5,3,100.00%,100.00%,1.17,N/A,N/A
"Forman-Barzilai, Fonna",POLI 87 - Freshman Seminar (B),WI10,14,6,100.00%,100.00%,1.17,A (4.00),N/A
"Magagna, Victor Valentine",POLI 87 - Freshman Seminar (E),WI10,7,3,100.00%,100.00%,0.5,N/A,N/A
"Burnett, Craig Michael",POLI 10 - Intro/Poli Sci:Amer Politics (A),FA09,226,121,90.80%,90.80%,3.66,B+ (3.49),B (3.09)
"Poole, Keith T",POLI 100C - American Political Parties (A),FA09,154,60,83.10%,81.40%,3.53,A- (3.75),B+ (3.43)
"Popkin, Samuel L.","POLI 100DA - Voting,Campaigning & Elections (A)",FA09,140,82,85.40%,81.70%,5.4,B (3.26),B- (2.74)
"Galderisi, Peter",POLI 102C - American Political Development (A),FA09,182,120,93.90%,97.40%,3.79,B+ (3.67),B (3.09)
"Ingram, James Warren",POLI 102E - Urban Politics (A),FA09,86,35,82.90%,94.30%,5.19,B+ (3.44),B (3.11)
"Smith, Glenn Chatmas",POLI 104A - Supreme Court & Constitution (A),FA09,92,46,89.10%,91.30%,5.5,B+ (3.59),B (3.14)
"Smith, Glenn Chatmas",POLI 104D - Judicial Politics (A),FA09,202,58,85.70%,92.90%,4.47,B+ (3.70),B (3.11)
"Strom, Kaare",POLI 11 - Intro/Poli Sci:Compar Politics (A),FA09,109,52,84.60%,92.20%,5.44,B+ (3.51),B (3.03)
"Goldman, Harvey Stern",POLI 110A - Citiz & Saints:Plato-Augustine (A),FA09,81,49,91.70%,93.80%,5.64,B+ (3.53),B- (2.99)
"Mackie, Gerald",POLI 110H - Democracy and Its Critics (A),FA09,54,35,82.90%,82.90%,4.61,B+ (3.59),B (3.09)
"Popkin, Samuel L.",POLI 112A - Economic Theories/Pol Behavior (A),FA09,67,55,69.10%,76.40%,5.08,B+ (3.42),C+ (2.67)
"Magagna, Victor Valentine",POLI 113A - E. Asia Thought/Comp Perspectv (A),FA09,392,116,98.20%,100.00%,3.32,A- (3.94),A- (3.95)
