Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Gardner, Jonathan Sammartino",PSYC 166 - History Of Psychology (A),SP11,48,26,88.50%,96.20%,5.19,B+ (3.50),B- (2.99)
"Lapidis, Rachael Lynn",PSYC 168 - Psychological Disorders/Child (A),SP11,293,252,95.20%,94.80%,4.68,B+ (3.37),B (3.03)
"Anagnostaras, Stephan",PSYC 171 - Neurobiology-Learning & Memory (A),SP11,30,14,84.60%,84.60%,5.42,A- (3.73),B+ (3.43)
"Gentner, Tim","PSYC 189 - Brain, Behavior & Evolution (A)",SP11,22,10,70.00%,100.00%,6.9,B+ (3.44),B (3.29)
"Rickard, Timothy C.",PSYC 191 - Psychology of Sleep (A),SP11,48,21,95.20%,85.70%,3.26,B+ (3.58),B (3.05)
"Rickard, Timothy C.",PSYC 193 - Topics in Psychology (A),SP11,11,7,85.70%,100.00%,3.93,B+ (3.43),N/A
"Kennelly, Arthur Edwin",PSYC 4 - General Psychology: Behavioral (A),SP11,377,170,94.10%,93.50%,3.49,B+ (3.47),B (3.09)
"Parris, Julian L",PSYC 60 - Introduction to Statistics (A),SP11,282,165,89.10%,98.80%,4.61,B+ (3.41),B (3.01)
"Gilpin, Nicholas",PSYC 60 - Introduction to Statistics (B),SP11,288,122,86.00%,92.60%,4.06,B+ (3.40),B- (2.87)
"Christenfeld, Nicholas",PSYC 87 - Freshman Seminar (A),SP11,16,7,66.70%,66.70%,1.17,N/A,N/A
"Christenfeld, Nicholas",PSYC 87 - Freshman Seminar (B),SP11,15,8,100.00%,100.00%,0.5,N/A,N/A
"Heyman, Gail D.",PSYC 90 - Undergraduate Seminar (A),SP11,29,11,100.00%,100.00%,0.5,A (4.00),N/A
"Anstis, Stuart",PSYC 1 - Psychology (A),WI11,305,171,94.70%,92.90%,3.49,B+ (3.45),B- (2.99)
"Liu, David",PSYC 101 - Intro/Developmental Psychology (A),WI11,264,118,93.10%,69.80%,4.14,B+ (3.65),B+ (3.33)
"Anstis, Stuart",PSYC 102 - Intro/Sensation & Perception (A),WI11,280,118,84.60%,94.00%,4.6,B (3.22),B- (2.79)
"Gentner, Tim",PSYC 103 - Intro/Principles of Behavior (A),WI11,273,117,80.70%,86.70%,4.64,B+ (3.45),B- (2.87)
"Goldschmied, Nadav",PSYC 104 - Introduction/Social Psychology (A),WI11,263,121,89.20%,80.80%,5.2,B (3.29),B- (2.80)
"Dobkins, Karen R.",PSYC 106 - Introduction/Physiological Psy (A),WI11,282,126,96.00%,94.40%,4.68,B+ (3.37),B- (2.93)
"Bekman, Nicole M",PSYC 107 - Lab/Substance Abuse Research (A),WI11,26,16,87.50%,81.30%,5.38,A- (3.94),A- (3.84)
"Heyman, Gail D.",PSYC 110 - Junior Honors Research Seminar (A),WI11,28,21,100.00%,100.00%,4.7,A- (3.90),A- (3.98)
"Huber, David",PSYC 111A - Research Methods I (A),WI11,32,19,94.70%,89.50%,5.87,B+ (3.53),B+ (3.58)
"Winkielman, Piotr",PSYC 114 - Lab/Psychophysiological Persp (A),WI11,24,15,100.00%,100.00%,4.63,B+ (3.67),A- (3.86)
"Pashler, Harold E",PSYC 115 - Laboratory/Cognitve Psychology (A),WI11,12,5,60.00%,80.00%,6.5,B+ (3.40),N/A
"Kennelly, Arthur Edwin",PSYC 120 - Learning and Motivation (A),WI11,37,15,86.70%,100.00%,8.63,B (3.27),B (3.05)
"Meyer, Stephen F",PSYC 120 - Learning and Motivation (A),WI11,37,13,92.30%,100.00%,9.12,B (3.27),B (3.05)
"Bekman, Nicole M",PSYC 124 - Introductn/Clinical Psychology (A),WI11,74,36,83.30%,38.90%,5.61,B (3.20),B (3.16)
"Rose, Fred E.",PSYC 125 - Clin Neuropsychology & Assess (A),WI11,102,41,87.80%,95.10%,6.01,B (3.13),B- (2.87)
"Rayner, Keith",PSYC 128 - Psychology of Reading (A),WI11,27,16,93.30%,93.80%,4.5,B+ (3.46),B+ (3.37)
"Ramachandran, Vilayanur S",PSYC 129 - The Logic of Perception (A),WI11,97,34,88.20%,85.30%,3.91,B (3.17),B- (2.84)
"Kennelly, Arthur Edwin",PSYC 140 - Lab/Human Behavior (A),WI11,39,14,92.90%,100.00%,7.42,B+ (3.31),B (3.23)
"Meyer, Stephen F",PSYC 140 - Lab/Human Behavior (A),WI11,39,14,92.30%,100.00%,7.67,B+ (3.31),B (3.23)
"Harris, Christine Renee",PSYC 153 - Psychology of Emotion (A),WI11,357,148,93.10%,91.70%,5.16,B+ (3.54),B- (2.84)
"Christenfeld, Nicholas",PSYC 157 - Happiness (A),WI11,31,17,88.20%,100.00%,6.38,B+ (3.44),B+ (3.52)
"Pashler, Harold E",PSYC 161 - Intro/Engineering Psychology (A),WI11,71,34,69.70%,60.60%,5.06,B (3.21),B (3.05)
"Ramachandran, Vilayanur S",PSYC 169 - Brain Damage & Mental Function (A),WI11,260,102,95.00%,88.10%,5.16,B+ (3.34),B- (2.75)
"Mc Kenzie, Craig R.M.",PSYC 176 - Creativity (A),WI11,55,29,92.90%,96.40%,4.36,B+ (3.67),B+ (3.61)
"Anagnostaras, Stephan",PSYC 181 - Drugs And Behavior (A),WI11,379,128,89.00%,86.60%,3.45,B+ (3.63),B (3.19)
"Fantino, Edmund J.",PSYC 184 - Choice and Self-Control (A),WI11,40,21,95.20%,95.20%,4.2,A- (3.79),B+ (3.64)
"Koob, George F",PSYC 188 - Impulse Control Disorders (A),WI11,440,176,93.70%,94.20%,4.31,B+ (3.40),B- (2.76)
"Spilkin, Amy M.",PSYC 190 - Parenting (A),WI11,468,194,93.20%,93.30%,3.51,B+ (3.59),B (3.09)
"Dufek, Sarah Anne",PSYC 193 - Topics in Psychology (A),WI11,60,41,100.00%,100.00%,3.33,B+ (3.68),B+ (3.44)
"Mauldin, Kristin N.",PSYC 3 - Gen Psych:Cognitive Foundatns (A),WI11,311,152,90.70%,94.00%,3.91,B+ (3.57),B- (2.94)
"Vul, Edward",PSYC 60 - Introduction to Statistics (A),WI11,108,53,56.90%,42.30%,6.12,B (3.23),B- (2.92)
"Chenier, Troy Thomas",PSYC 60 - Introduction to Statistics (B),WI11,266,130,83.80%,92.30%,4.26,B+ (3.42),C+ (2.59)
"Heyman, Gail D.",PSYC 90 - Undergraduate Seminar (A),WI11,27,11,100.00%,100.00%,0.5,A (4.00),N/A
"Chenier, Troy Thomas",PSYC 1 - Psychology (A),FA10,303,143,90.20%,84.40%,4.3,B+ (3.36),C+ (2.65)
"Heyman, Gail D.",PSYC 101 - Intro/Developmental Psychology (A),FA10,285,148,95.90%,92.50%,5.39,B+ (3.52),B (3.15)
"Ng, Minna",PSYC 102 - Intro/Sensation & Perception (A),FA10,168,75,90.70%,93.30%,5.28,B+ (3.36),B- (2.89)
"Christenfeld, Nicholas",PSYC 104 - Introduction/Social Psychology (A),FA10,281,142,97.20%,91.50%,4.14,B+ (3.30),B- (2.86)
"Slattery, Timothy James",PSYC 105 - Introduction/Cognitive Psych (A),FA10,258,230,79.90%,68.40%,5.32,B (3.24),B- (2.82)
"Gilpin, Nicholas",PSYC 106 - Introduction/Physiological Psy (A),FA10,247,124,86.30%,85.40%,5.15,B+ (3.30),B (3.08)
"Brown, Sandra A",PSYC 107 - Lab/Substance Abuse Research (A),FA10,28,11,100.00%,100.00%,4.14,A- (3.80),A- (3.86)
"Golden, Susan S.",PSYC 133 - Circadian Rhythms-Bio Clocks (A),FA10,208,78,76.60%,76.60%,5.56,B+ (3.41),C+ (2.69)
"Gorman, Michael R.",PSYC 133 - Circadian Rhythms-Bio Clocks (A),FA10,208,76,77.30%,93.30%,5.45,B+ (3.41),B- (2.97)
"Gorman, Michael R.",PSYC 133 - Circadian Rhythms-Bio Clocks (A),FA10,36,19,52.60%,78.90%,4.08,B+ (3.41),B- (2.97)
"Misra, Kaushik",PSYC 135 - Animal Behavior (A),FA10,36,19,73.70%,84.20%,4.5,B+ (3.44),B (3.17)
"Liu, David",PSYC 136 - Cognitive Development (A),FA10,25,15,53.30%,66.70%,3.03,B+ (3.67),B+ (3.38)
"Winkielman, Piotr",PSYC 137 - Social Cognition (A),FA10,251,82,90.10%,93.80%,5.41,B+ (3.40),B (3.01)
"Mac Leod, Donald I.",PSYC 141 - Evolution and Human Nature (A),FA10,15,7,100.00%,71.40%,6.21,A- (3.75),N/A
"Schreibman, Laura E",PSYC 154 - Behavior Modification (A),FA10,160,62,83.90%,86.90%,5.85,B (3.16),C+ (2.64)
"Larsen, Britta Ann",PSYC 155 - Social Psychology and Medicine (A),FA10,51,31,96.80%,100.00%,4.37,B+ (3.43),B (3.10)
"Carver, Leslie J.",PSYC 156 - Cognitive Development/Infancy (A),FA10,63,31,90.30%,93.50%,4.56,B+ (3.53),B+ (3.40)
"Rose, Fred E.",PSYC 163 - Abnormal Psychology (A),FA10,348,162,98.80%,98.10%,4.64,B+ (3.52),B (3.03)
"Wanic, Rebekah Amelie",PSYC 164 - Criminology (A),FA10,150,65,93.80%,87.50%,3.42,B+ (3.56),B+ (3.42)
"Coffaro, Frank",PSYC 178 - Industrial Organizational Psyc (A),FA10,148,77,89.60%,93.50%,3.64,B+ (3.44),B (3.05)
"Koob, George F","PSYC 179 - Drugs,Addiction&Mental Disordr (A)",FA10,455,201,97.00%,98.50%,4.48,B+ (3.52),B- (2.73)
"Spilkin, Amy M.",PSYC 180 - Adolescence (A),FA10,186,96,86.50%,80.20%,3.9,B+ (3.41),B (3.11)
"Burd, Margarette Pamela",PSYC 2 - Gen Psych:Biological Foundatns (A),FA10,279,149,74.50%,81.80%,5.31,B+ (3.36),B (3.14)
"Devers, Erin E.",PSYC 6 - General Psychology: Social (A),FA10,192,105,99.00%,99.00%,4.23,B+ (3.39),B (3.04)
"Rickard, Timothy C.",PSYC 60 - Introduction to Statistics (A),FA10,230,109,79.80%,85.30%,4.19,B+ (3.45),B- (2.83)
"Rieth, Cory Alan",PSYC 60 - Introduction to Statistics (B),FA10,207,100,72.00%,73.70%,4.08,B (3.05),C+ (2.59)
"Mac Leod, Donald I.",PSYC 90 - Undergraduate Seminar (A),FA10,25,17,100.00%,93.80%,0.5,A (4.00),N/A
"Vanderbilt, Kimberly Ellen",PSYC 1 - Psychology (A),SU10,94,20,100.00%,100.00%,5.45,A- (3.70),N/A
"Sweet, Monica Ann",PSYC 101 - Intro/Developmental Psychology (A),SU10,50,11,80.00%,90.00%,5.5,B+ (3.33),N/A
"Peterzell, David",PSYC 102 - Intro/Sensation & Perception (A),SU10,130,41,90.20%,97.60%,5.48,B+ (3.50),N/A
"Bajic, Daniel Andrew",PSYC 103 - Intro/Principles of Behavior (A),SU10,72,22,100.00%,90.90%,6.68,A- (3.71),N/A
"Goldschmied, Nadav",PSYC 104 - Introduction/Social Psychology (A),SU10,65,17,94.10%,87.50%,5.91,B+ (3.56),N/A
"Mullane, Mary D.",PSYC 105 - Introduction/Cognitive Psych (A),SU10,35,9,100.00%,88.90%,6.06,B+ (3.33),N/A
"Gorman, Michael R.",PSYC 106 - Introduction/Physiological Psy (A),SU10,70,18,83.30%,83.30%,6.72,B+ (3.44),N/A
"Winkielman, Piotr",PSYC 114 - Lab/Psychophysiological Persp (A),SU10,26,11,90.90%,72.70%,5.23,A- (3.90),N/A
"Tsai, Katherine H.",PSYC 124 - Introductn/Clinical Psychology (A),SU10,25,4,100.00%,100.00%,3,A (4.00),N/A
"Gorman, Michael R.",PSYC 132 - Hormones and Behavior (A),SU10,15,4,100.00%,100.00%,4.5,B (3.00),N/A
"Beck-Ellsworth, Danielle Julia",PSYC 134 - Eating Disorders (A),SU10,130,59,94.90%,87.90%,4.23,B+ (3.67),N/A
"Dooley, Kevin D.",PSYC 138 - Sound And Music Perception (A),SU10,19,9,88.90%,77.80%,5.39,A- (3.86),N/A
"Christenfeld, Nicholas",PSYC 139 - The Social Psychology of Sport (A),SU10,29,15,73.30%,73.30%,6.37,B+ (3.31),N/A
"Cai, Denise Jade",PSYC 144 - Memory and Amnesia (A),SU10,53,19,94.70%,100.00%,4.92,A- (3.74),N/A
"Wanic, Rebekah Amelie",PSYC 147 - Gender (A),SU10,29,7,85.70%,85.70%,3.64,A- (3.86),N/A
"Tsai, Katherine H.",PSYC 154 - Behavior Modification (A),SU10,51,19,100.00%,100.00%,5.45,A- (3.82),N/A
"Larsen, Britta Ann",PSYC 155 - Social Psychology and Medicine (A),SU10,24,6,100.00%,100.00%,5.83,B+ (3.67),N/A
"Christenfeld, Nicholas",PSYC 157 - Happiness (A),SU10,22,7,100.00%,100.00%,7.36,B+ (3.43),N/A
"Stretch, Vincent Patrick",PSYC 162 - Psychology and the Law (A),SU10,27,6,83.30%,100.00%,3.83,B+ (3.50),N/A
"Stretch, Vincent Patrick",PSYC 163 - Abnormal Psychology (A),SU10,112,46,95.70%,93.50%,4.72,B+ (3.49),N/A
"Lapidis, Rachael Lynn",PSYC 168 - Psychological Disorders/Child (A),SU10,95,48,100.00%,97.90%,5.75,B+ (3.49),N/A
"Soltani, Maryam",PSYC 170 - Intro to Cognitive Neuropsych (A),SU10,20,8,100.00%,100.00%,7,A- (3.71),N/A
"Stolarz-Fantino, Stephanie",PSYC 173 - Psychology of Food & Behavior (A),SU10,59,24,91.70%,87.50%,4.33,B+ (3.70),N/A
"Darby, Ryan Sean",PSYC 178 - Industrial Organizational Psyc (A),SU10,27,12,100.00%,100.00%,5,A- (3.73),N/A
"Shuman, Tristan",PSYC 181 - Drugs And Behavior (A),SU10,65,44,95.50%,88.60%,6,B+ (3.45),N/A
"Sweet, Monica Ann",PSYC 187 - Development/Social Cognition (A),SU10,12,5,100.00%,80.00%,4.5,B+ (3.60),N/A
"Roberts, Amanda J",PSYC 190 - Parenting (A),SU10,189,69,97.10%,98.50%,3.74,A- (3.80),N/A
"Rickard, Timothy C.",PSYC 191 - Psychology of Sleep (A),SU10,51,17,88.20%,88.20%,4.26,B+ (3.60),N/A
"Leavitt, Jonathan D",PSYC 193 - Topics in Psychology (A),SU10,12,5,100.00%,100.00%,4.5,A- (3.80),N/A
"Albright, Thomas D",PSYC 2 - Gen Psych:Biological Foundatns (A),SU10,45,16,81.30%,75.00%,6.5,B+ (3.57),N/A
"Schotter, Elizabeth R",PSYC 3 - Gen Psych:Cognitive Foundatns (A),SU10,44,19,89.50%,84.20%,3.66,B+ (3.61),N/A
"Kennelly, Arthur Edwin",PSYC 4 - General Psychology: Behavioral (A),SU10,70,24,91.70%,95.80%,3.92,A- (3.71),N/A
"Coffaro, Frank",PSYC 6 - General Psychology: Social (A),SU10,41,14,100.00%,100.00%,5.5,B+ (3.64),N/A
"Claffey, Michael",PSYC 60 - Introduction to Statistics (A),SU10,66,25,88.00%,96.00%,5.62,B+ (3.59),N/A
"Rickard, Timothy C.",PSYC 60 - Introduction to Statistics (A),SU10,61,19,83.30%,100.00%,5.28,B+ (3.50),N/A
"Cai, Denise Jade",PSYC 1 - Psychology (A),SP10,301,139,95.70%,92.70%,2.77,B+ (3.58),B (3.12)
"Barner, David A.",PSYC 101 - Intro/Developmental Psychology (A),SP10,307,151,72.80%,69.50%,4.22,B+ (3.38),B+ (3.31)
"Miller, Cory T.",PSYC 103 - Intro/Principles of Behavior (A),SP10,275,127,85.70%,77.00%,4.2,B+ (3.36),B- (2.79)
"Larsen, Britta Ann",PSYC 104 - Introduction/Social Psychology (A),SP10,280,118,95.70%,91.50%,4.55,B (3.29),B- (2.74)
"Ng, Minna",PSYC 105 - Introduction/Cognitive Psych (A),SP10,276,125,85.50%,79.80%,4.26,B (3.15),B- (2.71)
"Gilpin, Nicholas",PSYC 106 - Introduction/Physiological Psy (A),SP10,251,118,82.60%,73.00%,5.35,B (3.26),B (3.09)
"Brown, Sandra A",PSYC 107 - Lab/Substance Abuse Research (A),SP10,28,8,100.00%,87.50%,6.25,A- (3.88),A- (3.90)
"Aron, Adam",PSYC 108 - Intro/Cognitive Neuroscience (A),SP10,123,62,84.70%,93.20%,5.12,B+ (3.40),B- (2.83)
"Schreibman, Laura E",PSYC 109 - Lab/Applied Behavior Analysis (A),SP10,8,4,100.00%,100.00%,5,B+ (3.50),N/A
"Huber, David",PSYC 111B - Research Methods II (A),SP10,26,19,94.70%,89.50%,4.5,A- (3.79),A- (3.78)
"Chaudhri, Priya",PSYC 134 - Eating Disorders (A),SP10,275,139,78.80%,40.90%,4.22,B+ (3.41),B (3.24)
"Devers, Erin E.",PSYC 137 - Social Cognition (A),SP10,252,118,89.80%,90.70%,4.6,B+ (3.43),B (3.17)
"Barner, David A.",PSYC 146 - Language & Conceptual Developm (A),SP10,49,22,81.80%,86.40%,3.05,A- (3.76),A- (3.75)
"Goldschmied, Nadav",PSYC 151 - Tests and Measurement (A),SP10,50,28,60.70%,100.00%,5,B (3.21),B- (2.94)
"Harris, Christine Renee",PSYC 158 - Interpersonal Relationships (A),SP10,17,12,83.30%,91.70%,5,B+ (3.67),N/A
"Mac Leod, Donald I.",PSYC 159 - Physiological Basis/Perception (A),SP10,16,7,42.90%,71.40%,3.64,B+ (3.50),N/A
"Goldschmied, Nadav",PSYC 162 - Psychology and the Law (A),SP10,131,59,91.50%,86.20%,4.29,B+ (3.43),B- (2.77)
"Rose, Fred E.",PSYC 163 - Abnormal Psychology (A),SP10,285,137,97.10%,96.30%,4.53,B+ (3.38),B- (2.96)
"Akshoomoff, Natacha Alexandria",PSYC 168 - Psychological Disorders/Child (A),SP10,255,130,91.50%,78.10%,4.45,B+ (3.38),B- (2.91)
"Anagnostaras, Stephan",PSYC 171 - Neurobiology-Learning & Memory (A),SP10,31,13,84.60%,92.30%,4.35,A- (3.75),B+ (3.48)
"Mc Kenzie, Craig R.M.",PSYC 176 - Creativity (A),SP10,57,25,88.00%,92.00%,3.38,A- (3.79),B+ (3.58)
"Gentner, Tim","PSYC 189 - Brain, Behavior & Evolution (A)",SP10,18,11,90.90%,100.00%,5.05,B+ (3.50),B (3.16)
"Roberts, Amanda J",PSYC 190 - Parenting (A),SP10,471,238,97.90%,100.00%,3.09,A- (3.70),B+ (3.39)
"Rickard, Timothy C.",PSYC 191 - Psychology of Sleep (A),SP10,53,31,90.30%,80.60%,3.47,B+ (3.59),B- (2.96)
"Kennelly, Arthur Edwin",PSYC 4 - General Psychology: Behavioral (A),SP10,342,170,91.10%,92.90%,3.43,B+ (3.45),B- (2.72)
"Parris, Julian L",PSYC 60 - Introduction to Statistics (A),SP10,259,145,85.40%,97.90%,4.46,B (3.27),B- (2.91)
"Jones, Jason J.",PSYC 60 - Introduction to Statistics (B),SP10,231,92,80.00%,73.00%,3.99,B (3.23),C (2.16)
"Christenfeld, Nicholas",PSYC 87 - Freshman Seminar (A),SP10,21,16,93.80%,93.80%,1.17,N/A,N/A
"Christenfeld, Nicholas",PSYC 87 - Freshman Seminar (B),SP10,19,13,76.90%,92.30%,1.42,A (4.00),N/A
"Mac Leod, Donald I.",PSYC 90 - Undergraduate Seminar (A),SP10,21,11,100.00%,100.00%,0.5,A (4.00),N/A
"Anstis, Stuart",PSYC 1 - Psychology (A),WI10,324,146,91.70%,93.10%,3.33,B+ (3.38),B (3.02)
"Liu, David",PSYC 101 - Intro/Developmental Psychology (A),WI10,280,115,95.70%,76.50%,4.87,B+ (3.50),B (3.27)
"Anstis, Stuart",PSYC 102 - Intro/Sensation & Perception (A),WI10,222,84,88.10%,95.20%,4.67,B+ (3.39),B- (2.74)
"Gentner, Tim",PSYC 103 - Intro/Principles of Behavior (A),WI10,253,99,76.80%,86.90%,4.36,B+ (3.69),B- (2.90)
"Kulik, James A",PSYC 104 - Introduction/Social Psychology (A),WI10,220,85,96.50%,97.60%,4.69,B (3.25),B- (2.80)
"Dobkins, Karen R.",PSYC 106 - Introduction/Physiological Psy (A),WI10,313,123,92.70%,94.30%,4.13,B+ (3.47),B (3.03)
"Brown, Sandra A",PSYC 107 - Lab/Substance Abuse Research (A),WI10,26,5,100.00%,100.00%,3.7,A (4.00),A- (3.85)
"Schreibman, Laura E",PSYC 109 - Lab/Applied Behavior Analysis (A),WI10,5,1,100.00%,100.00%,0.5,A (4.00),N/A
"Ferreira, Victor",PSYC 110 - Junior Honors Research Seminar (A),WI10,27,17,100.00%,100.00%,3.68,A- (3.88),A- (3.93)
"Huber, David",PSYC 111A - Research Methods I (A),WI10,33,20,90.00%,70.00%,5.6,A- (3.74),B+ (3.61)
"Winkielman, Piotr",PSYC 114 - Lab/Psychophysiological Persp (A),WI10,18,10,100.00%,100.00%,3.3,A- (3.70),N/A
"Pashler, Harold E",PSYC 115 - Laboratory/Cognitve Psychology (A),WI10,12,6,100.00%,100.00%,4.17,B+ (3.67),N/A
"Kennelly, Arthur Edwin",PSYC 120 - Learning and Motivation (A),WI10,35,17,88.20%,94.10%,7.21,B+ (3.47),A- (3.79)
"Kennelly, Arthur Edwin",PSYC 121 - Laboratory/Operant Psychology (A),WI10,36,14,100.00%,100.00%,3.93,B+ (3.64),B+ (3.59)
"Brown, Sandra A",PSYC 124 - Introductn/Clinical Psychology (A),WI10,109,41,78.00%,73.20%,3.91,B+ (3.49),B (3.26)
"Rose, Fred E.",PSYC 125 - Clin Neuropsychology & Assess (A),WI10,136,49,91.80%,93.80%,4.74,B+ (3.33),B (3.04)
"Ramachandran, Vilayanur S",PSYC 129 - The Logic of Perception (A),WI10,124,41,77.50%,76.90%,4,B+ (3.50),B- (2.81)
"Mac Leod, Donald I.",PSYC 141 - Evolution and Human Nature (A),WI10,28,11,54.50%,63.60%,3.77,B+ (3.30),B (3.14)
"Kang, Sean H.",PSYC 144 - Memory and Amnesia (A),WI10,36,21,95.20%,90.50%,4.69,B (3.15),B (3.26)
"Harris, Christine Renee",PSYC 153 - Psychology of Emotion (A),WI10,342,136,91.20%,89.00%,4.72,B+ (3.39),B- (2.78)
"Mauldin, Kristin N.",PSYC 156 - Cognitive Development/Infancy (A),WI10,54,20,85.00%,95.00%,3.9,B+ (3.55),B (3.06)
"Pashler, Harold E",PSYC 161 - Intro/Engineering Psychology (A),WI10,90,28,64.30%,78.60%,4.64,B (3.24),B- (2.88)
"Ramachandran, Vilayanur S",PSYC 169 - Brain Damage & Mental Function (A),WI10,279,106,93.40%,90.50%,3.86,B+ (3.44),B- (2.80)
"Anagnostaras, Stephan",PSYC 181 - Drugs And Behavior (A),WI10,362,131,85.50%,86.90%,3.89,B+ (3.40),B (3.12)
"Heyman, Gail D.",PSYC 187 - Development/Social Cognition (A),WI10,22,10,100.00%,100.00%,4.5,B+ (3.60),A- (3.71)
"Koob, George F",PSYC 188 - Impulse Control Disorders (A),WI10,459,190,91.90%,94.60%,3.52,B+ (3.48),B- (2.99)
"Burd, Margarette Pamela",PSYC 2 - Gen Psych:Biological Foundatns (A),WI10,312,150,93.30%,81.90%,3.79,B+ (3.69),B- (2.94)
"Gilpin, Nicholas",PSYC 60 - Introduction to Statistics (A),WI10,255,103,77.50%,83.30%,3.86,B+ (3.43),B- (2.90)
"Gilpin, Nicholas",PSYC 60 - Introduction to Statistics (B),WI10,210,86,86.00%,93.00%,3.62,B+ (3.51),B- (2.90)
"Ferreira, Victor",PSYC 90 - Undergraduate Seminar (A),WI10,24,12,91.70%,83.30%,0.5,A (4.00),N/A
"Wood, Suzanne Courtney",PSYC 1 - Psychology (A),FA09,262,175,98.80%,98.80%,2.99,B+ (3.64),B (3.05)
"Heyman, Gail D.",PSYC 101 - Intro/Developmental Psychology (A),FA09,249,150,93.20%,89.90%,4.68,B+ (3.51),B (3.20)
"Serences, John Thomas",PSYC 102 - Intro/Sensation & Perception (A),FA09,202,58,87.70%,100.00%,4.67,B+ (3.68),B+ (3.42)
"Christenfeld, Nicholas",PSYC 104 - Introduction/Social Psychology (A),FA09,270,173,95.30%,93.50%,3.71,B (3.30),B- (2.82)
"Peterzell, David",PSYC 105 - Introduction/Cognitive Psych (A),FA09,333,183,98.30%,97.20%,3.7,B+ (3.69),B+ (3.33)
"Liu, David",PSYC 136 - Cognitive Development (A),FA09,43,24,65.20%,65.20%,3.89,A- (3.82),B+ (3.54)
"Sher, Shlomo",PSYC 142 - Psychology of Consciousness (A),FA09,196,127,91.10%,95.90%,4.42,B+ (3.47),B (3.03)
"Callahan, Sarah M.",PSYC 145 - Psychology of Language (A),FA09,53,39,60.50%,84.20%,5.12,B (3.16),B- (2.89)
"Schreibman, Laura E",PSYC 154 - Behavior Modification (A),FA09,164,74,80.60%,89.00%,4.85,B (3.19),B- (2.84)
"Kulik, James A",PSYC 155 - Social Psychology and Medicine (A),FA09,23,22,100.00%,100.00%,5.23,B (3.20),B (3.14)
"Rose, Fred E.",PSYC 163 - Abnormal Psychology (A),FA09,350,193,99.00%,99.00%,4.38,B+ (3.38),B- (2.90)
"Dufek, Sarah Anne",PSYC 168 - Psychological Disorders/Child (A),FA09,317,198,81.20%,45.10%,5.01,B (3.21),C+ (2.63)
"Coffaro, Frank",PSYC 178 - Industrial Organizational Psyc (A),FA09,142,88,93.10%,97.70%,3.59,B+ (3.42),B- (2.86)
"Koob, George F","PSYC 179 - Drugs,Addiction&Mental Disordr (A)",FA09,436,219,94.00%,96.80%,3.83,B+ (3.50),B- (2.94)
"Cluver, Annette L.",PSYC 180 - Adolescence (A),FA09,188,115,75.50%,66.40%,3.96,B (3.22),B- (2.89)
"Wanic, Rebekah Amelie",PSYC 193 - Topics in Psychology (A),FA09,133,90,83.00%,83.10%,2.64,B+ (3.59),B+ (3.44)
"Aron, Adam",PSYC 193 - Topics in Psychology (B),FA09,28,27,100.00%,100.00%,4.58,B+ (3.52),B+ (3.38)
"Dooley, Kevin D.",PSYC 193 - Topics in Psychology (C),FA09,193,134,96.20%,94.70%,3.67,B+ (3.61),B+ (3.43)
"Ng, Minna",PSYC 3 - Gen Psych:Cognitive Foundatns (A),FA09,272,174,95.30%,93.50%,2.71,B+ (3.48),B (3.25)
"Rickard, Timothy C.",PSYC 60 - Introduction to Statistics (A),FA09,254,182,90.40%,89.30%,2.62,B+ (3.44),B- (2.82)
"Gilpin, Nicholas",PSYC 60 - Introduction to Statistics (B),FA09,235,99,89.80%,93.90%,3.57,B+ (3.37),B- (2.80)
"Heyser, Charles",PSYC 7 - Gen Psych:Developmental Fndtns (A),FA09,128,76,86.80%,96.00%,3.33,B+ (3.60),B- (2.96)
"Mac Leod, Donald I.",PSYC 90 - Undergraduate Seminar (A),FA09,23,21,100.00%,100.00%,0.5,A (4.00),N/A
"Lapidis, Rachael Lynn",PSYC 1 - Psychology (A),SU09,73,22,100.00%,100.00%,4.21,A- (3.71),N/A
"Liu, David",PSYC 101 - Intro/Developmental Psychology (A),SU09,64,24,87.50%,79.20%,8.08,B+ (3.50),N/A
"Peterzell, David",PSYC 102 - Intro/Sensation & Perception (A),SU09,101,32,93.80%,100.00%,5.88,B+ (3.48),N/A
"Fantino, Edmund J.",PSYC 103 - Intro/Principles of Behavior (A),SU09,165,57,96.40%,98.20%,4.32,B+ (3.69),N/A
"Wanic, Rebekah Amelie",PSYC 104 - Introduction/Social Psychology (A),SU09,71,27,92.60%,92.60%,4.43,A- (3.70),N/A
"Cluver, Annette L.",PSYC 105 - Introduction/Cognitive Psych (A),SU09,38,8,87.50%,75.00%,6.5,B (3.13),N/A
"Wanic, Rebekah Amelie",PSYC 106 - Introduction/Physiological Psy (A),SU09,72,22,95.50%,86.40%,4.69,B+ (3.36),N/A
"Winkielman, Piotr",PSYC 114 - Lab/Psychophysiological Persp (A),SU09,17,8,75.00%,100.00%,6.25,B+ (3.57),N/A
"Williams, Lisa E.",PSYC 125 - Clin Neuropsychology & Assess (A),SU09,32,11,90.90%,100.00%,5.95,B+ (3.64),N/A
"Winkielman, Piotr",PSYC 137 - Social Cognition (A),SU09,28,7,71.40%,85.70%,3.93,B+ (3.57),N/A
