Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Berman, Eli",ECON 120BH - Honors Econometrics B (A),WI12,6,3,100.00%,100.00%,6.5,A (4.00),N/A
"Candido, Maria Teresa",ECON 120C - Econometrics C (A),WI12,302,78,82.40%,86.70%,5.61,B+ (3.38),B- (2.83)
"Carson, Richard T",ECON 132 - Energy Economics (A),WI12,57,26,88.50%,92.30%,5.27,B+ (3.35),B (3.07)
"Squires, Dale E",ECON 145 - Economics of Ocean Resources (A),WI12,249,75,84.70%,88.90%,4.64,B+ (3.54),B- (2.88)
"Gordon, Roger H.",ECON 150 - Public Economics:Taxation (A),WI12,54,24,90.90%,81.80%,7.86,B (3.26),B- (3.00)
"Hoshi, Takeo",ECON 163 - Japanese Economy (A),WI12,320,95,71.00%,75.30%,5.46,B (3.21),B (3.21)
"Chambers, Christopher P.",ECON 171 - Decisions Under Uncertainty (A),WI12,245,79,87.00%,77.90%,5.03,B+ (3.49),B (3.04)
"Newhouse, Herbert S",ECON 172A - Operations Research A (A),WI12,110,51,92.20%,94.10%,4.93,B+ (3.39),B- (2.90)
"Newhouse, Herbert S",ECON 172A - Operations Research A (B),WI12,70,22,86.40%,81.80%,4.41,B+ (3.67),B- (2.90)
"Newhouse, Herbert S",ECON 172B - Operations Research B (A),WI12,176,74,89.00%,93.20%,5,B+ (3.47),B- (2.94)
"Foster, Carroll Baldwin",ECON 173A - Financial Markets (A),WI12,180,54,90.60%,86.80%,5.25,B+ (3.44),B- (2.81)
"Ramey, Garey",ECON 173B - Corporate Finance (A),WI12,140,55,89.10%,92.60%,5.8,B+ (3.54),B (3.01)
"Foster, Carroll Baldwin",ECON 174 - Financial Risk Management (A),WI12,54,21,95.20%,81.00%,6.7,B (3.29),C+ (2.67)
"Foster, Carroll Baldwin",ECON 178 - Economic&Business Forecasting (A),WI12,125,32,87.10%,93.50%,4.76,B+ (3.47),B- (2.80)
"Gordon, Roger H.",ECON 191B - Senior Essay Seminar B (A),WI12,8,5,100.00%,100.00%,11.7,A- (3.80),N/A
"Starr, Ross",ECON 191B - Senior Essay Seminar B (B),WI12,9,5,100.00%,100.00%,7.3,A (4.00),N/A
"Tang, Yuan Emily",ECON 2 - Market Imperfections & Policy (A),WI12,183,74,88.40%,89.90%,3.88,B+ (3.58),B- (2.92)
"Candido, Maria Teresa",ECON 3 - Principles of Macroeconomics (A),WI12,346,216,93.90%,82.20%,5.25,B+ (3.46),B- (2.88)
"Willoughby, Michael Gene",ECON 4 - Financial Accounting (A),WI12,10,2,50.00%,0.00%,7.5,B (3.00),B- (2.90)
"Willoughby, Michael Gene",ECON 4 - Financial Accounting (A),WI12,190,83,80.50%,75.60%,5.26,B (3.15),B- (2.90)
"Antonovics, Kate L.",ECON 1 - Principles of Microeconomics (A),FA11,441,231,93.00%,96.50%,5.1,B+ (3.38),C+ (2.60)
"Xie, Lili",ECON 1 - Principles of Microeconomics (B),FA11,187,87,89.70%,74.70%,5.9,B+ (3.32),B- (2.82)
"Foster, Carroll Baldwin",ECON 1 - Principles of Microeconomics (C),FA11,181,86,86.90%,75.00%,6.1,B (3.16),B- (2.77)
"Machina, Mark Joseph",ECON 100A - Microeconomics A (A),FA11,171,66,86.40%,60.60%,7.95,B+ (3.41),B (3.09)
"Machina, Mark Joseph",ECON 100A - Microeconomics A (B),FA11,205,91,83.30%,52.20%,9.39,B (3.19),B (3.09)
"Machina, Mark Joseph",ECON 100AH - Honors Microeconomics A (A),FA11,9,6,100.00%,83.30%,8.17,A- (3.80),N/A
"Bernotas, David",ECON 100B - Microeconomics B (A),FA11,285,97,86.30%,84.40%,6.33,B+ (3.41),C+ (2.65)
"Newhouse, Herbert S",ECON 100C - Microeconomics C (A),FA11,133,31,83.30%,83.90%,6.03,B (3.16),B- (2.78)
"Newhouse, Herbert S",ECON 100C - Microeconomics C (B),FA11,123,40,95.00%,90.00%,5.94,B (3.28),B- (2.78)
"Muendler, Marc",ECON 101 - International Trade (A),FA11,109,39,74.40%,66.70%,7.27,B (3.18),B- (2.73)
"Tang, Yuan Emily",ECON 109 - Game Theory (A),FA11,117,37,88.90%,88.90%,6.66,B+ (3.53),B (3.12)
"Debortoli, Davide",ECON 110A - Macroeconomics A (A),FA11,170,56,87.50%,67.30%,7.14,B+ (3.35),B- (2.76)
"Debortoli, Davide",ECON 110A - Macroeconomics A (B),FA11,87,26,80.80%,61.50%,5.58,B+ (3.48),B- (2.76)
"Debortoli, Davide",ECON 110AH - Honors Macroeconomics A (A),FA11,7,4,100.00%,100.00%,3,B+ (3.67),N/A
"Xie, Lili",ECON 110B - Macroeconomics B (A),FA11,36,10,100.00%,88.90%,4.94,A- (3.70),C+ (2.56)
"Xie, Lili",ECON 110B - Macroeconomics B (B),FA11,81,17,100.00%,100.00%,7.79,B+ (3.59),C+ (2.56)
"Bernotas, David",ECON 114 - Economics of Immigration (A),FA11,213,69,89.70%,85.30%,4.56,B+ (3.50),B- (2.95)
"Rauch, James E",ECON 116 - Economic Development (A),FA11,132,67,88.10%,91.00%,5.63,B+ (3.31),B (3.19)
"White, Michelle J.",ECON 119 - Law&Economics:Contracts&Corps (A),FA11,93,34,79.40%,64.70%,5.38,B+ (3.52),B- (2.99)
"Santos, Andres",ECON 120A - Econometrics A (A),FA11,255,108,94.40%,94.40%,6.77,B+ (3.50),B- (2.92)
"Santos, Andres",ECON 120A - Econometrics A (B),FA11,226,83,87.80%,93.90%,5.73,B+ (3.37),B- (2.92)
"Santos, Andres",ECON 120AH - Honors Econometrics A (A),FA11,10,10,90.00%,100.00%,5.5,A- (3.80),N/A
"Candido, Maria Teresa",ECON 120B - Econometrics B (A),FA11,236,65,82.80%,76.60%,5.69,B+ (3.39),B- (2.81)
"Beare, Brendan",ECON 120C - Econometrics C (A),FA11,63,15,73.30%,80.00%,7.3,B+ (3.33),B- (2.93)
"Beare, Brendan",ECON 120C - Econometrics C (B),FA11,92,27,74.10%,70.40%,7.12,B (3.30),B- (2.93)
"Tayman, Jeff",ECON 125 - Demographic Analys&Forecasting (A),FA11,106,34,61.80%,73.50%,5.97,B (3.10),B- (2.76)
"Jacobsen, Mark",ECON 131 - Economics of the Environment (A),FA11,262,87,72.10%,83.70%,5.82,B+ (3.35),B- (2.86)
"White, Michelle J.",ECON 135 - Urban Economics (A),FA11,79,25,83.30%,66.70%,5.17,B+ (3.38),B- (2.92)
"White, Michelle J.",ECON 135 - Urban Economics (A),FA11,11,6,66.70%,33.30%,6.17,B+ (3.67),B- (2.92)
"Tang, Yuan Emily",ECON 136 - Human Resources (A),FA11,208,69,89.90%,95.60%,6.12,B+ (3.55),B- (2.85)
"Hendrickson, Gerald M.",ECON 159 - Economic Hist/United States II (A),FA11,49,26,100.00%,100.00%,5.5,B+ (3.43),B- (2.93)
"Hendrickson, Gerald M.",ECON 159 - Economic Hist/United States II (A),FA11,80,30,79.30%,96.60%,5.05,B (3.15),B- (2.93)
"Newhouse, Herbert S",ECON 172A - Operations Research A (A),FA11,191,55,85.20%,94.40%,6.5,B+ (3.43),B (3.00)
"Foster, Carroll Baldwin",ECON 173A - Financial Markets (A),FA11,187,49,87.20%,74.50%,5.9,B (3.11),B- (2.80)
"Ramey, Garey",ECON 173B - Corporate Finance (A),FA11,69,30,93.30%,93.30%,5.97,B+ (3.66),B (3.18)
"Foster, Carroll Baldwin",ECON 174 - Financial Risk Management (A),FA11,77,29,79.30%,86.20%,5.6,B (3.29),B- (2.91)
"Gordon, Roger H.",ECON 191A - Senior Essay Seminar A (A),FA11,9,3,100.00%,100.00%,7.17,A (4.00),N/A
"Starr, Ross",ECON 191A - Senior Essay Seminar A (B),FA11,10,4,100.00%,100.00%,8.5,A (4.00),N/A
"Hamilton, James D.",ECON 2 - Market Imperfections & Policy (A),FA11,349,134,81.10%,79.50%,5.67,B (3.27),B- (2.86)
"Candido, Maria Teresa",ECON 3 - Principles of Macroeconomics (A),FA11,200,69,94.20%,77.90%,5.34,B+ (3.43),B- (2.92)
"Willoughby, Michael Gene",ECON 4 - Financial Accounting (A),FA11,10,4,75.00%,0.00%,6,B- (2.75),C+ (2.62)
"Willoughby, Michael Gene",ECON 4 - Financial Accounting (A),FA11,221,75,85.30%,58.70%,5.27,B+ (3.30),C+ (2.62)
"Nieto-Barthaburu, Augusto",ECON 1 - Principles of Microeconomics (A),S211,52,19,89.50%,89.50%,5.13,B+ (3.47),B- (2.73)
"Machina, Mark Joseph",ECON 100A - Microeconomics A (A),S211,78,20,75.00%,50.00%,9.5,B (3.17),B (3.22)
"Machina, Mark Joseph",ECON 100B - Microeconomics B (A),S211,70,16,81.30%,56.30%,10.88,B- (2.88),B- (2.79)
"Novan, Kevin M",ECON 100C - Microeconomics C (A),S211,41,18,94.40%,100.00%,7.39,B+ (3.53),B- (2.83)
"Buzard, Kristina L",ECON 109 - Game Theory (A),S211,29,27,85.20%,92.60%,10.35,B (3.30),B (3.12)
"Seifi, Ahmad",ECON 110A - Macroeconomics A (A),S211,37,12,100.00%,83.30%,9.33,B (3.17),C (2.09)
"Lee, Kangoh",ECON 110B - Macroeconomics B (A),S211,80,18,100.00%,82.40%,5.83,B+ (3.39),B- (2.87)
"Sun, Yixiao",ECON 120B - Econometrics B (A),S211,82,42,83.30%,85.70%,7.74,B (3.26),B (3.18)
"Sun, Yixiao",ECON 120C - Econometrics C (A),S211,151,85,75.00%,85.70%,8.55,B (3.28),B (3.26)
"Nieto-Barthaburu, Augusto",ECON 131 - Economics of the Environment (A),S211,120,25,91.70%,87.00%,6.33,B+ (3.42),B- (2.75)
"Tang, Yuan Emily",ECON 136 - Human Resources (A),S211,80,18,94.40%,94.40%,6.5,B+ (3.56),B- (2.74)
"Bernotas, David",ECON 150 - Public Economics:Taxation (A),S211,75,30,70.00%,80.00%,5.5,B+ (3.33),B- (2.80)
"Seifi, Ahmad",ECON 173A - Financial Markets (A),S211,29,14,92.90%,64.30%,6.21,B+ (3.57),B- (2.98)
"Nageswaran, Shalini",ECON 173B - Corporate Finance (A),S211,33,26,80.80%,73.10%,7.58,B+ (3.32),B- (2.91)
"Foster, Carroll Baldwin",ECON 174 - Financial Risk Management (A),S211,21,5,80.00%,100.00%,5.3,B (3.00),C+ (2.64)
"Lin, Charles H",ECON 2 - Market Imperfections & Policy (A),S211,27,12,100.00%,100.00%,7.5,B+ (3.33),C+ (2.68)
"Tang, Yuan Emily",ECON 3 - Principles of Macroeconomics (A),S211,67,18,100.00%,87.50%,7.91,B+ (3.38),B- (2.92)
"Anderson, John Charles",ECON 4 - Financial Accounting (A),S211,50,29,100.00%,96.60%,6.71,B+ (3.50),B (3.26)
"Anderson, John Charles",ECON 4 - Financial Accounting (A),S211,8,5,100.00%,100.00%,10.5,B (3.20),B (3.26)
"Nieto-Barthaburu, Augusto",ECON 1 - Principles of Microeconomics (A),S111,109,23,95.50%,86.40%,6.59,B+ (3.64),B- (2.88)
"Newhouse, Herbert S",ECON 100C - Microeconomics C (A),S111,135,30,93.30%,96.70%,8.29,B+ (3.37),B- (2.79)
"Major, Ivan",ECON 101 - International Trade (A),S111,49,12,91.70%,83.30%,6.83,A- (3.75),C+ (2.50)
"Lee, Kangoh",ECON 110A - Macroeconomics A (A),S111,97,22,100.00%,81.80%,6.3,A- (3.76),B (3.00)
"Lee, Kangoh",ECON 110B - Macroeconomics B (A),S111,55,11,100.00%,100.00%,7.95,B+ (3.50),C+ (2.64)
"Seifi, Ahmad",ECON 111 - Monetary Economics (A),S111,23,5,80.00%,60.00%,4.9,A- (3.80),C+ (2.64)
"Bernotas, David",ECON 114 - Economics of Immigration (A),S111,167,41,87.50%,82.50%,7.15,B+ (3.41),B- (2.94)
"Major, Ivan",ECON 116 - Economic Development (A),S111,12,5,80.00%,100.00%,9.3,B+ (3.50),N/A
"Hilmer, Christiana",ECON 120A - Econometrics A (A),S111,75,19,94.70%,100.00%,5.87,B+ (3.32),B- (2.77)
"Kravitz, Troy A",ECON 120B - Econometrics B (A),S111,74,57,91.10%,98.20%,8.18,B+ (3.48),B (3.17)
"Hilmer, Michael",ECON 130 - Public Policy (A),S111,80,14,69.20%,69.20%,4.5,B+ (3.36),B- (2.76)
"Hilmer, Christiana",ECON 132 - Energy Economics (A),S111,15,5,100.00%,100.00%,4.1,B+ (3.40),N/A
"Nieto-Barthaburu, Augusto",ECON 135 - Urban Economics (A),S111,30,11,100.00%,100.00%,5.59,B+ (3.36),B- (2.78)
"Hilmer, Michael",ECON 139 - Labor Economics (A),S111,24,4,100.00%,100.00%,3,B+ (3.50),B- (2.93)
"Bernotas, David",ECON 162 - Economics of Mexico (A),S111,121,22,77.30%,76.20%,5.14,B+ (3.38),B- (2.83)
"Newhouse, Herbert S",ECON 171 - Decisions Under Uncertainty (A),S111,124,29,89.30%,85.20%,6.78,B+ (3.34),B- (2.79)
"Willoughby, Michael Gene",ECON 173A - Financial Markets (A),S111,31,9,100.00%,88.90%,6.94,B+ (3.56),A- (3.89)
"McAdams, John M",ECON 2 - Market Imperfections & Policy (A),S111,37,27,88.90%,96.00%,6.88,B+ (3.54),B- (2.97)
"Willoughby, Michael Gene",ECON 4 - Financial Accounting (A),S111,14,1,100.00%,100.00%,6.5,B (3.00),B- (2.88)
"Willoughby, Michael Gene",ECON 4 - Financial Accounting (A),S111,57,17,100.00%,86.70%,7.7,B+ (3.43),B- (2.88)
"Eil, David Holding",ECON 1 - Principles of Microeconomics (A),SP11,157,54,80.80%,59.60%,5.46,B (3.04),B- (2.78)
"Xie, Lili",ECON 1 - Principles of Microeconomics (B),SP11,175,63,88.50%,80.60%,4.89,B+ (3.48),B- (2.88)
"Famulari, Melissa",ECON 100A - Microeconomics A (A),SP11,168,84,90.40%,94.00%,6.33,B+ (3.39),C+ (2.69)
"Famulari, Melissa",ECON 100A - Microeconomics A (B),SP11,235,117,87.90%,90.50%,6.41,B (3.21),C+ (2.69)
"Bernotas, David",ECON 100B - Microeconomics B (A),SP11,209,72,87.50%,83.30%,6.08,B (3.22),B- (2.73)
"Tang, Yuan Emily",ECON 100B - Microeconomics B (B),SP11,213,51,84.30%,82.40%,6.02,B (3.17),B- (2.81)
"Forbes, Silke",ECON 100C - Microeconomics C (A),SP11,111,38,94.40%,88.90%,4.78,B+ (3.36),B- (2.80)
"Niehaus, Paul",ECON 100C - Microeconomics C (B),SP11,111,33,97.00%,78.10%,5.25,B+ (3.50),B- (2.96)
"Niehaus, Paul",ECON 100C - Microeconomics C (C),SP11,66,28,96.40%,82.10%,5.36,B+ (3.44),B- (2.96)
"Forbes, Silke",ECON 100CH - Honors Microeconomics C (B),SP11,12,6,100.00%,100.00%,2.5,A (4.00),N/A
"Rauch, James E",ECON 101 - International Trade (A),SP11,136,54,81.50%,72.20%,4.72,B (3.26),B- (2.90)
"Muendler, Marc",ECON 103 - International Monetary Relatns (A),SP11,108,32,93.80%,90.60%,5.13,B+ (3.47),B- (2.94)
"Miller, David A.",ECON 109 - Game Theory (A),SP11,133,35,97.10%,97.10%,5.36,B+ (3.42),B (3.11)
"Debortoli, Davide",ECON 110A - Macroeconomics A (A),SP11,59,22,77.30%,72.70%,5.14,B (3.05),B- (2.79)
"Debortoli, Davide",ECON 110A - Macroeconomics A (B),SP11,87,20,85.00%,85.00%,7.45,B+ (3.47),B- (2.79)
"Debortoli, Davide",ECON 110AH - Honors Macroeconomics A (A),SP11,5,3,100.00%,100.00%,3.17,A (4.00),N/A
"Candido, Maria Teresa",ECON 110B - Macroeconomics B (A),SP11,212,64,85.50%,82.30%,5.61,B+ (3.34),B- (2.86)
"Xie, Lili",ECON 110B - Macroeconomics B (B),SP11,109,33,87.90%,90.90%,6.68,B (3.26),B- (2.89)
"Starr, Ross",ECON 113 - Mathematical Economics (A),SP11,46,22,81.80%,95.50%,5.5,B+ (3.57),A- (3.73)
"Bernotas, David",ECON 114 - Economics of Immigration (A),SP11,242,85,91.70%,86.90%,2.86,B+ (3.50),B- (2.73)
"Candido, Maria Teresa",ECON 120A - Econometrics A (A),SP11,188,54,88.20%,76.90%,4.69,B (3.29),B- (2.89)
"Foster, Carroll Baldwin",ECON 120A - Econometrics A (B),SP11,119,45,90.70%,83.70%,5.26,B+ (3.34),B- (2.78)
"Guggenberger, Patrik",ECON 120B - Econometrics B (A),SP11,232,74,82.20%,51.40%,6.53,B (3.22),B- (2.71)
"Guggenberger, Patrik",ECON 120B - Econometrics B (B),SP11,148,36,74.30%,57.10%,5.17,B (3.21),B- (2.71)
"Sun, Yixiao",ECON 120C - Econometrics C (A),SP11,228,82,79.00%,86.30%,5.45,B+ (3.31),B (3.23)
"Sun, Yixiao",ECON 120C - Econometrics C (B),SP11,181,65,83.10%,81.50%,5.48,B+ (3.35),B (3.23)
"Sun, Yixiao",ECON 120CH - Honors Econometrics C (A),SP11,11,8,100.00%,100.00%,3.75,A (4.00),N/A
"Famulari, Melissa",ECON 141 - Economics of Health Consumers (A),SP11,141,90,83.00%,81.80%,4.07,B+ (3.33),B- (2.85)
"Cohen, Darrel Steven",ECON 146 - Economic Stabilization (A),SP11,108,37,83.30%,91.70%,4.66,B+ (3.44),B- (2.83)
"Hendrickson, Gerald M.",ECON 159 - Economic Hist/United States II (A),SP11,140,48,93.80%,100.00%,4.71,B+ (3.59),B (3.23)
"Muendler, Marc",ECON 161 - Global Intgratn/Latin America (A),SP11,178,46,73.30%,75.00%,3.88,B (3.26),B- (2.99)
"Hoshi, Takeo",ECON 163 - Japanese Economy (A),SP11,337,95,92.40%,93.50%,4.37,B+ (3.61),B (3.17)
"Newhouse, Herbert S",ECON 171 - Decisions Under Uncertainty (A),SP11,284,85,94.00%,95.20%,4.43,B+ (3.52),B- (2.90)
"Newhouse, Herbert S",ECON 172B - Operations Research B (A),SP11,195,58,91.10%,98.20%,4.64,B+ (3.39),B- (2.87)
"Ramey, Garey",ECON 173B - Corporate Finance (A),SP11,164,53,67.90%,67.90%,5.22,B (3.23),C+ (2.59)
"Foster, Carroll Baldwin",ECON 178 - Economic&Business Forecasting (A),SP11,124,20,73.70%,78.90%,3.9,B+ (3.37),B- (2.82)
"Gordon, Roger H.",ECON 191B - Senior Essay Seminar B (A),SP11,9,3,100.00%,100.00%,8.5,B+ (3.67),N/A
"Liu, Antung A",ECON 2 - Market Imperfections & Policy (A),SP11,128,73,94.50%,76.40%,4.58,B+ (3.44),B- (2.96)
"Gee, Laura Katherine",ECON 3 - Principles of Macroeconomics (A),SP11,126,110,94.50%,95.50%,4.28,B+ (3.46),B (3.01)
"Lakdawala, Aeimit K",ECON 3 - Principles of Macroeconomics (B),SP11,204,73,84.70%,76.40%,5.29,B+ (3.32),B- (2.75)
"Willoughby, Michael Gene",ECON 4 - Financial Accounting (A),SP11,189,85,79.80%,63.10%,5.45,B (3.12),B- (2.80)
"Bernotas, David",ECON 1 - Principles of Microeconomics (A),WI11,250,110,92.70%,96.40%,3.45,B+ (3.48),B- (2.88)
"Candido, Maria Teresa",ECON 1 - Principles of Microeconomics (B),WI11,170,66,92.30%,84.40%,4.62,B+ (3.58),B- (2.94)
"Xie, Lili",ECON 1 - Principles of Microeconomics (C),WI11,133,64,92.10%,81.00%,3.78,B+ (3.64),B- (2.78)
"Foster, Carroll Baldwin",ECON 100A - Microeconomics A (A),WI11,175,69,88.20%,86.80%,6.18,B+ (3.34),B- (2.75)
"Newhouse, Herbert S",ECON 100A - Microeconomics A (B),WI11,254,88,93.00%,90.70%,6.59,B+ (3.37),B- (2.86)
"Machina, Mark Joseph",ECON 100B - Microeconomics B (A),WI11,53,19,84.20%,15.80%,5.45,B- (2.94),C (2.27)
"Watson, Joel Christopher",ECON 100B - Microeconomics B (B),WI11,257,97,94.80%,87.40%,5.04,B+ (3.36),B- (2.88)
"Machina, Mark Joseph",ECON 100BH - Honors Microeconomics B (A),WI11,13,4,75.00%,50.00%,1,A- (3.75),N/A
"Cullen, Julie",ECON 100C - Microeconomics C (A),WI11,146,60,88.30%,90.00%,4.73,B (3.29),B- (2.79)
"Tang, Yuan Emily",ECON 100C - Microeconomics C (B),WI11,163,36,85.70%,82.90%,4.5,B (3.28),B- (2.84)
"Forbes, Silke",ECON 104 - Economics/Network Industries (A),WI11,70,22,81.80%,68.20%,4.14,B (3.29),B (3.27)
"Watson, Joel Christopher",ECON 109 - Game Theory (A),WI11,109,37,94.60%,91.90%,6.55,B+ (3.41),B- (2.83)
"Flavin, Marjorie",ECON 110A - Macroeconomics A (A),WI11,189,57,71.40%,46.40%,7.96,B+ (3.54),B- (2.83)
"Flavin, Marjorie",ECON 110A - Macroeconomics A (B),WI11,162,54,79.60%,46.30%,5.02,B+ (3.60),B- (2.83)
"Rondina, Giacomo",ECON 110B - Macroeconomics B (A),WI11,49,18,88.90%,100.00%,4.61,B+ (3.50),B- (2.92)
"Rondina, Giacomo",ECON 110B - Macroeconomics B (B),WI11,47,22,95.20%,90.90%,5.14,B+ (3.57),B- (2.92)
"Xie, Lili",ECON 110B - Macroeconomics B (C),WI11,96,24,79.20%,87.50%,3.92,B+ (3.41),B- (2.84)
"Rondina, Giacomo",ECON 110BH - Honors Macroeconomics B (A),WI11,8,6,100.00%,100.00%,3.5,A- (3.83),N/A
"Muralidharan, Karthik",ECON 116 - Economic Development (A),WI11,103,34,88.20%,91.20%,5.32,B+ (3.63),B (3.06)
"Machina, Mark Joseph",ECON 117 - Economic Growth (A),WI11,60,22,68.20%,63.60%,4.05,B+ (3.53),B- (2.95)
"White, Michelle J.",ECON 118 - Law &Econ:Torts/Property/Crime (A),WI11,82,21,100.00%,81.00%,4.98,B+ (3.55),B- (2.90)
"Elliott, Graham",ECON 120A - Econometrics A (A),WI11,226,80,92.40%,82.30%,5.53,B+ (3.49),B- (2.93)
"Elliott, Graham",ECON 120A - Econometrics A (B),WI11,202,64,83.90%,74.20%,6.79,B+ (3.32),B- (2.93)
"Dahl, Gordon B.",ECON 120B - Econometrics B (A),WI11,194,64,82.30%,77.80%,5.23,B+ (3.44),B- (2.75)
"Dahl, Gordon B.",ECON 120B - Econometrics B (B),WI11,256,91,80.20%,80.00%,5.84,B+ (3.40),B- (2.75)
"Berman, Eli",ECON 120BH - Honors Econometrics B (A),WI11,15,8,75.00%,75.00%,2.5,A (4.00),N/A
"Candido, Maria Teresa",ECON 120C - Econometrics C (A),WI11,312,92,82.60%,94.50%,4.63,B+ (3.36),B- (2.90)
"Jacobsen, Mark",ECON 131 - Economics of the Environment (A),WI11,178,57,78.60%,87.50%,4.36,B (3.29),B- (2.87)
"Carson, Richard T",ECON 132 - Energy Economics (A),WI11,86,28,77.80%,66.70%,4.72,B+ (3.39),B- (2.93)
"White, Michelle J.",ECON 135 - Urban Economics (A),WI11,113,32,75.00%,46.90%,3.92,B+ (3.41),B- (2.92)
"Andreoni, James",ECON 143 - Experimental Economics (A),WI11,64,22,68.20%,68.20%,4.95,B+ (3.38),B (3.15)
"Squires, Dale E",ECON 145 - Economics of Ocean Resources (A),WI11,324,101,77.60%,75.50%,3.93,B+ (3.40),B- (2.97)
"Gordon, Roger H.",ECON 150 - Public Economics:Taxation (A),WI11,61,18,58.80%,52.90%,3.91,B+ (3.41),B- (2.80)
"Hendrickson, Gerald M.",ECON 158 - Economic Hist/United States I (A),WI11,113,47,91.30%,97.80%,4.14,N/A,B (3.23)
"Chambers, Christopher P.",ECON 171 - Decisions Under Uncertainty (A),WI11,139,30,79.30%,78.60%,4.17,B+ (3.43),B- (2.95)
"Newhouse, Herbert S",ECON 172A - Operations Research A (A),WI11,218,72,84.30%,94.30%,3.82,B+ (3.46),B- (2.91)
"Bernotas, David",ECON 172B - Operations Research B (A),WI11,163,54,81.50%,94.40%,3.5,B+ (3.38),B- (2.89)
"Komunjer, Ivana",ECON 173A - Financial Markets (A),WI11,177,57,87.30%,87.30%,4.86,A- (3.78),B (3.29)
"Ramey, Garey",ECON 173B - Corporate Finance (A),WI11,109,36,77.80%,77.80%,4.72,B (3.26),B- (2.77)
"Foster, Carroll Baldwin",ECON 174 - Financial Risk Management (A),WI11,77,33,81.80%,81.80%,4.56,B+ (3.33),B- (2.89)
"Foster, Carroll Baldwin",ECON 178 - Economic&Business Forecasting (A),WI11,136,42,69.00%,73.80%,4.88,B+ (3.39),B- (3.00)
"Gordon, Roger H.",ECON 191A - Senior Essay Seminar A (A),WI11,10,7,100.00%,100.00%,8.21,A (4.00),N/A
"Starr, Ross",ECON 191B - Senior Essay Seminar B (B),WI11,15,13,100.00%,84.60%,8.04,A- (3.91),N/A
"Hamilton, James D.",ECON 2 - Market Imperfections & Policy (A),WI11,277,105,85.10%,87.10%,4.02,B+ (3.39),B- (2.98)
"Ramey, Valerie A",ECON 3 - Principles of Macroeconomics (A),WI11,412,219,92.20%,95.40%,5.89,B+ (3.36),B- (2.71)
"Willoughby, Michael Gene",ECON 4 - Financial Accounting (A),WI11,189,75,88.00%,60.80%,5.33,B (3.07),C+ (2.61)
"Foster, Carroll Baldwin",ECON 1 - Principles of Microeconomics (A),FA10,184,104,95.10%,93.10%,5.52,B+ (3.36),C+ (2.61)
"Horne, Benjamin C",ECON 1 - Principles of Microeconomics (B),FA10,167,104,86.30%,65.70%,5.69,B- (2.98),B- (2.97)
"Xie, Lili",ECON 1 - Principles of Microeconomics (C),FA10,242,118,84.50%,69.80%,4.58,B+ (3.35),B- (2.95)
"Newhouse, Herbert S",ECON 1 - Principles of Microeconomics (D),FA10,234,109,90.70%,75.00%,5.39,B+ (3.38),B- (2.89)
"Famulari, Melissa",ECON 100A - Microeconomics A (A),FA10,116,63,84.10%,90.50%,6.47,B+ (3.32),B- (2.72)
"Noel, Michael",ECON 100A - Microeconomics A (B),FA10,121,50,68.80%,68.80%,7.85,B+ (3.31),C+ (2.62)
"Noel, Michael",ECON 100A - Microeconomics A (C),FA10,145,50,84.00%,74.00%,6.86,B+ (3.37),C+ (2.62)
"Famulari, Melissa",ECON 100AH - Honors Microeconomics A (A),FA10,6,3,100.00%,100.00%,1.17,B+ (3.67),N/A
"Bernotas, David",ECON 100B - Microeconomics B (A),FA10,299,94,77.40%,77.20%,5.22,B (3.16),B- (2.86)
"Newhouse, Herbert S",ECON 100C - Microeconomics C (A),FA10,272,70,80.00%,76.80%,5.28,B (3.28),B- (2.86)
"Muendler, Marc",ECON 101 - International Trade (A),FA10,117,40,71.80%,76.90%,6.09,B+ (3.44),B (3.17)
"Noel, Michael",ECON 105 - Industrl Orgniztn&Firm Stratgy (A),FA10,55,22,95.50%,86.40%,5.5,B (3.24),C+ (2.55)
"Miller, David A.",ECON 109 - Game Theory (A),FA10,104,43,90.70%,95.30%,5.85,B+ (3.40),B (3.10)
"Telyukova, Irina A.",ECON 110A - Macroeconomics A (A),FA10,171,63,88.50%,90.30%,5.68,B+ (3.32),C+ (2.61)
"Telyukova, Irina A.",ECON 110A - Macroeconomics A (B),FA10,117,33,93.80%,90.60%,4.5,B (3.24),C+ (2.61)
"Telyukova, Irina A.",ECON 110AH - Honors Macroeconomics A (A),FA10,15,6,100.00%,100.00%,2.17,A- (3.80),N/A
"Candido, Maria Teresa",ECON 110B - Macroeconomics B (A),FA10,126,29,66.70%,77.80%,5.69,B (3.04),B- (2.84)
"Xie, Lili",ECON 110B - Macroeconomics B (B),FA10,105,30,93.30%,86.70%,5.4,B+ (3.52),B- (2.71)
"Bernotas, David",ECON 114 - Economics of Immigration (A),FA10,256,74,97.30%,94.40%,3.5,A- (3.71),B- (2.88)
"Bharadwaj, Prashant",ECON 116 - Economic Development (A),FA10,211,150,88.40%,91.70%,5.06,B+ (3.33),C+ (2.68)
"Santos, Andres",ECON 120A - Econometrics A (A),FA10,264,104,96.10%,94.20%,5.19,B+ (3.55),B- (2.96)
